t_end,regime,status,window_flag,score_Q_time,score_Q_space,score_T2_time,score_T2_space,reason_codes
2025-09-02 02:45:00,2,normal,False,0.7614869365210395,2.324245764712864,0.35401367609707834,0.3481807667542633,
2025-09-02 03:00:00,2,normal,False,0.7309274250772071,2.3710545231889837,0.36044306573534524,0.3543822015232973,
2025-09-02 03:15:00,2,normal,False,0.7953079660714055,2.35761659466289,0.3541220393271599,0.34742047764419376,
2025-09-02 03:30:00,2,normal,False,0.7561191221750428,2.29904903786005,0.34310380815161157,0.3362182515549686,
2025-09-02 03:45:00,2,normal,False,0.7115154930009508,2.2787110012052287,0.329853105017482,0.321416585209649,
2025-09-02 04:00:00,2,normal,False,0.7018285060350633,2.297207536408789,0.33421556241578676,0.325976434443688,
2025-09-02 04:15:00,2,normal,False,0.727443725588942,2.344874191413096,0.3277079314858915,0.3171767839837037,
2025-09-02 04:30:00,2,normal,False,0.7023827452062038,2.398988125964722,0.3327290438656648,0.3215538348180176,
2025-09-02 04:45:00,2,normal,False,0.738992279246509,2.383240029246839,0.33022330297262636,0.31907071696347805,
2025-09-02 05:00:00,2,normal,False,0.6516164267256144,2.399203816357359,0.32538478056343545,0.31304501716600536,
2025-09-02 05:15:00,2,normal,False,0.6496642999880949,2.372761717573314,0.32003918492785055,0.3075577996572683,
2025-09-02 05:30:00,2,normal,False,0.643698557378386,2.374970575326294,0.3048279896527395,0.28988784638558546,
2025-09-02 05:45:00,2,normal,False,0.5812185661230593,2.418122368521339,0.29631816990678517,0.2788899241709534,
2025-09-02 06:00:00,2,normal,False,0.6898475286760182,2.3252267648726983,0.2982424152267864,0.28358348698982616,
2025-09-02 06:15:00,2,normal,False,0.5680134454768603,2.402413003338701,0.29900289123150114,0.28241522801390767,
2025-09-02 06:30:00,2,normal,False,0.6326414302056684,2.3591502969202502,0.29598392242782834,0.28006821252820707,
2025-09-02 06:45:00,2,normal,False,0.5864201870277843,2.2991738246636406,0.3001775239291481,0.2865154450883053,
2025-09-02 07:00:00,2,normal,False,0.5130542875671757,2.3418424695138977,0.2926061542702192,0.27661687223774395,
2025-09-02 07:15:00,2,normal,False,0.5417432811625087,2.3465055952771463,0.28713055808474164,0.270153526328419,
2025-09-02 07:30:00,2,normal,False,0.4858720095422762,2.3664429479264584,0.28624891421685983,0.2686035801033362,
2025-09-02 07:45:00,2,normal,False,0.4751725454651883,2.3193113594449066,0.2835404493714494,0.2667187524950915,
2025-09-02 08:00:00,2,normal,False,0.6108365408991332,2.308203724071685,0.2729418941948918,0.25474270918699676,
2025-09-02 08:15:00,2,normal,False,0.5997155879813889,2.191522262514689,0.2670779372287204,0.25105053254171783,
2025-09-02 08:30:00,2,normal,False,0.8188426147894321,2.2526936573734373,0.2625368236860468,0.24416923862766268,
2025-09-02 08:45:00,2,normal,False,1.064831760398055,2.345017841082049,0.25549585882095444,0.23356677138796827,
2025-09-02 09:00:00,2,normal,False,1.3269759499616984,2.4626319461004744,0.24279414359043752,0.2157390990780927,
2025-09-02 09:15:00,2,normal,False,1.5612958357770599,2.704688704961943,0.23792711353358864,0.20367928423255957,
2025-09-02 09:30:00,2,normal,False,1.8554327698353403,2.9107554607775943,0.23642529126468692,0.19647093372814306,
2025-09-02 09:45:00,2,normal,False,2.6256836217213007,3.341929858227444,0.23321052926440522,0.18130440787259386,
2025-09-02 10:00:00,2,normal,False,2.772435767716334,4.130677033880964,0.24028543525813428,0.1685601926774012,
2025-09-02 10:15:00,2,normal,False,7.6067035344612295,4.081082390485363,0.29893462916501407,0.23777984141625588,
2025-09-02 10:30:00,2,normal,False,7.3668198195883825,4.971933282801015,0.3055855772956796,0.2218346689035391,
2025-09-02 10:45:00,2,normal,False,7.180798439007609,5.130354556666097,0.30765153685241337,0.2200216877634123,
2025-09-02 11:00:00,2,normal,False,7.356233029559817,4.9661798585195776,0.3068643004626614,0.2234678691709909,
2025-09-02 11:15:00,2,normal,False,7.442424489704525,4.840797506269217,0.30753221583937557,0.22756915427845364,
2025-09-02 11:30:00,2,normal,False,7.475366730875799,4.7588664292456455,0.30976144164577757,0.23232479182201018,
2025-09-02 11:45:00,2,normal,False,7.740762980724089,4.532332804682136,0.3088544367059852,0.2372874786464575,
2025-09-02 12:00:00,2,normal,False,8.051233093848728,3.9861391648255386,0.30666524434744585,0.24925029317984077,
2025-09-02 12:15:00,2,normal,False,8.137516492368949,3.742106733886951,0.3038062318136805,0.25241743586501025,
2025-09-02 12:30:00,2,normal,False,8.232663048571395,3.306701792408984,0.2990484806948825,0.25846577948719623,
2025-09-02 12:45:00,2,normal,False,8.11275182214548,3.1181273117864188,0.30417657033451656,0.26940828370800657,
