,vol_dHP,vol_dBP,vol_dEE,vol_resid,ac1_resid,coup_dHP_dEE,coup_dBP_dEE,coup_dHP_dresid
2025-02-20 00:00:00,0.44233250000000623,1.4047851499999986,0.1728201000000027,0.11935016923147046,0.678334167327158,0.8756524436710433,-0.08414355032047362,-0.22170326715118466
2025-02-20 00:15:00,0.4549640000000039,1.375141150000001,0.1728201000000027,0.11935016923147046,0.6761209413246057,0.8818238150870302,-0.025570948555166027,-0.22806803997387792
2025-02-20 00:30:00,0.47794849999999656,1.3676042000000006,0.1728201000000027,0.11849138138887128,0.6916404035063585,0.8843003397150672,-0.015419498513336488,-0.23089178561085244
2025-02-20 00:45:00,0.4604285000000061,1.331444750000001,0.17182835000000196,0.11849138138887128,0.688484595664412,0.8842624069129241,-0.04080628572064495,-0.2612373840763521
2025-02-20 01:00:00,0.4549640000000039,1.3371944999999972,0.1797828999999993,0.1208411676621104,0.6873774206443561,0.8833398117213193,-0.04092405598099671,-0.2632050642464912
2025-02-20 01:15:00,0.46974199999999655,1.336295250000001,0.1728201000000027,0.1159133979787299,0.6830743226407501,0.8828001711680812,-0.04041216767173291,-0.26430128113952506
2025-02-20 01:30:00,0.49547549999999774,1.301366749999998,0.1728201000000027,0.1208411676621104,0.6819048921938393,0.8832140831875231,-0.030258023713534223,-0.2617969146482747
2025-02-20 01:45:00,0.49547549999999774,1.301366749999998,0.17182835000000196,0.11849138138887128,0.6806578179272201,0.8839965376298813,-0.028875293499318125,-0.2637799930734026
2025-02-20 02:00:00,0.47794849999999656,1.2713711500000002,0.16356259999999878,0.11320087516788391,0.6821707996632346,0.8866316170150651,-0.012828676518622073,-0.26631473645420023
2025-02-20 02:15:00,0.46974199999999655,1.2713711500000002,0.15979645000000176,0.11269442574076294,0.6770312796155219,0.8886191800283126,-0.00825699273687919,-0.27044937818735915
2025-02-20 02:30:00,0.49547549999999774,1.2807152499999983,0.15979645000000176,0.11512349328187099,0.6636542346232026,0.8872599670380383,-0.0076837452329088654,-0.2761183652060602
2025-02-20 02:45:00,0.49547549999999774,1.2251768499999987,0.15979645000000176,0.11512349328187099,0.661228839164854,0.8876208402558698,-0.004647978022423377,-0.2755856992436427
2025-02-20 03:00:00,0.49547549999999774,1.2251768499999987,0.16356259999999878,0.11512349328187099,0.644017919090589,0.8878248520165882,0.0024308093184733184,-0.2665785438823946
2025-02-20 03:15:00,0.49547549999999774,1.2256069499999978,0.16356259999999878,0.11747327955511011,0.6328847642433365,0.8879302333144676,0.027739871564186225,-0.26735701529099304
2025-02-20 03:30:00,0.47794849999999656,1.1897791999999985,0.16028409999999838,0.11269442574076294,0.6240642485768829,0.8898834581712449,0.0417833921009709,-0.2720686348994386
2025-02-20 03:45:00,0.4608354999999875,1.1579178999999975,0.16354305000000124,0.11269442574076294,0.5889211939069973,0.8902735350280545,0.04334098433083783,-0.2669362571740286
2025-02-20 04:00:00,0.45053900000000624,1.131256099999998,0.16354305000000124,0.11112306619316925,0.5868835604667311,0.8898332728149702,0.045234514671206656,-0.2656463295559945
2025-02-20 04:15:00,0.44273949999998763,1.1116682499999992,0.16225989999999868,0.10775517808616897,0.584681390628441,0.8901636146172242,0.047501075467378126,-0.2615940775716912
2025-02-20 04:30:00,0.45053900000000624,1.0759557499999985,0.16225989999999868,0.11093570805509856,0.571524516951827,0.8901004178778998,0.054488300922338716,-0.2589009916864873
2025-02-20 04:45:00,0.46531699999999887,1.0990151499999996,0.16354305000000124,0.11526979080918665,0.5523377347815209,0.8886409257899234,0.05496028361166035,-0.26503710204142156
2025-02-20 05:00:00,0.46974199999999655,1.0759557499999985,0.16225989999999868,0.11526979080918665,0.5313851666342352,0.8895468128869305,0.05928210530737482,-0.26857571484754833
2025-02-20 05:15:00,0.48962249999998164,1.0990151499999996,0.16354305000000124,0.11269442574076294,0.5065631977795123,0.8903193083698574,0.06749695890656729,-0.26029737773405526
2025-02-20 05:30:00,0.48962249999998164,1.1320793499999997,0.16511804999999669,0.11269442574076294,0.4927334067859335,0.890566138157723,0.06979272671384712,-0.2602899075656181
2025-02-20 05:45:00,0.48962249999998164,1.1320793499999997,0.16511804999999669,0.11512349328187099,0.4696983461801949,0.8900651897999516,0.06951752291560762,-0.26117497787099125
2025-02-20 06:00:00,0.4847339999999889,1.1119988999999997,0.16428310000000224,0.11269442574076294,0.445952707396164,0.8902415453199942,0.06665723078657715,-0.26446537763592354
2025-02-20 06:15:00,0.5104674999999901,1.1117834999999978,0.16354305000000124,0.11151917503382691,0.42384838456157753,0.8913053246208202,0.06897130775758722,-0.26341665449898477
2025-02-20 06:30:00,0.5104674999999901,1.1239727500000019,0.16354305000000124,0.11269442574076294,0.42813859834076606,0.8924094611154206,0.08342403860325047,-0.25494706580786203
2025-02-20 06:45:00,0.5104674999999901,1.1117834999999978,0.16354305000000124,0.10964228535746656,0.42866371513132495,0.8611643538048299,0.1372783704766111,-0.19075287927911108
2025-02-20 07:00:00,0.4847339999999889,1.1117834999999978,0.15577790000000036,0.10964228535746656,0.42851226103502343,0.8604300577911781,0.13999473948297883,-0.18935214773370862
2025-02-20 07:15:00,0.4847339999999889,1.0898926499999995,0.15577790000000036,0.11200617089615506,0.4280776720569418,0.8594632473188702,0.1444010922084853,-0.1893760141942533
2025-02-20 07:30:00,0.46974199999999655,1.0928292499999994,0.1563218500000012,0.11151917503382691,0.4235378855716369,0.8587398026145137,0.1461617114156544,-0.18780578043584836
2025-02-20 07:45:00,0.46974199999999655,1.0725964999999995,0.15596940000000004,0.10430943098097956,0.4233135860460617,0.858300577252337,0.15108443595658672,-0.1853803900917911
2025-02-20 08:00:00,0.46974199999999655,1.042736999999999,0.15812089999999657,0.11151917503382691,0.4191769487589692,0.8576277175171014,0.1508584087965876,-0.18562292094663466
2025-02-20 08:15:00,0.49547549999999774,1.03944875,0.16225989999999868,0.11280231704910548,0.415048727889159,0.8579950166281735,0.15231413185567294,-0.1902631084688309
2025-02-20 08:30:00,0.48706599999998446,0.9973731000000008,0.16428310000000224,0.11875716107143575,0.39088888461849813,0.851823713385987,0.15233271739955845,-0.1849476926172328
2025-02-20 08:45:00,0.5104674999999901,0.9693987000000028,0.16852280000000164,0.1144236446378386,0.38010979162961345,0.8475373191177167,0.1503637496368184,-0.19316304067787984
2025-02-20 09:00:00,0.5027340000000038,0.9693987000000028,0.16310064999999696,0.11301017346446685,0.37075978509439994,0.849462048467341,0.15444181625933304,-0.19666315473980642
2025-02-20 09:15:00,0.5233865000000009,0.9493182500000028,0.1719545000000018,0.12303206253183419,0.3548587132795709,0.8495861314191913,0.16031118646787865,-0.19990664794837132
2025-02-20 09:30:00,0.5396599999999978,0.9875691500000023,0.1719545000000018,0.12665522851396815,0.35078877107439715,0.8585947197376536,0.17851097565798013,-0.23960833249350286
2025-02-20 09:45:00,0.5548374999999908,0.9493182500000028,0.177636150000005,0.11875716107143575,0.3719470068525451,0.8648321357678062,0.16859046711588516,-0.22779216195240018
2025-02-20 10:00:00,0.5396599999999978,0.9493182500000028,0.17666805000000352,0.1144236446378386,0.3812937565846621,0.8636639186050954,0.18355303249753585,-0.229306367696188
2025-02-20 10:15:00,0.5396599999999978,0.9493182500000028,0.17331439999999887,0.11301017346446685,0.3967147494605112,0.8646022056977064,0.18326206019862412,-0.23152970418583257
2025-02-20 10:30:00,0.562388999999996,0.9207161999999975,0.17482220000000126,0.11138884587573372,0.40523430327590565,0.8671715130020922,0.18263549053024788,-0.23118633220910315
2025-02-20 10:45:00,0.562388999999996,0.9210019499999991,0.1758441499999961,0.10580042941161949,0.4096357144922909,0.8678089154940484,0.1798908308667474,-0.23007466043189137
2025-02-20 11:00:00,0.5548374999999908,0.9131393000000028,0.17482220000000126,0.11708518976658056,0.4243739313640064,0.8660645304712264,0.1817232361875978,-0.2274337309536164
2025-02-20 11:15:00,0.5548374999999908,0.9131393000000028,0.1758441499999961,0.11301017346446685,0.4137357021034035,0.860058680426512,0.1735529537053811,-0.20762428273107583
2025-02-20 11:30:00,0.562388999999996,0.9017142500000013,0.1758441499999961,0.11301017346446685,0.4325183578522474,0.8628112649651188,0.17753817707477992,-0.20261492056240182
2025-02-20 11:45:00,0.5553704999999951,0.9017142500000013,0.1758441499999961,0.10580042941161949,0.43117832053270394,0.867647048026527,0.17566129937726824,-0.19590752334959405
2025-02-20 12:00:00,0.5634840000000025,0.909763749999998,0.1808289499999951,0.11301017346446685,0.4133354334396889,0.8633331601843447,0.1676282165743178,-0.198729467365389
2025-02-20 12:15:00,0.5705869999999891,0.909763749999998,0.1808289499999951,0.11708518976658056,0.41585361220125616,0.8643670968862773,0.1648401844730804,-0.19210721394264105
2025-02-20 12:30:00,0.5705869999999891,0.8856019000000028,0.1808289499999951,0.10978144643283372,0.4147978157108354,0.8647293320035925,0.1895235990115203,-0.18861016847785617
2025-02-20 12:45:00,0.5472794999999877,0.8655214500000028,0.17609329999999446,0.10978144643283372,0.4185491628984971,0.8629499243437111,0.2012883399639168,-0.18570786055387203
2025-02-20 13:00:00,0.5705869999999891,0.8422800999999982,0.17722464999999588,0.10580042941161949,0.4201545377408324,0.8620971015432489,0.20002576674445335,-0.19208292649764291
2025-02-20 13:15:00,0.5718539999999734,0.8294107499999992,0.1758441499999961,0.10700234857907631,0.43485507335230017,0.8624667455618967,0.20250553463296783,-0.19211900893829836
2025-02-20 13:30:00,0.5718539999999734,0.8374866500000007,0.17722464999999588,0.10728841399302169,0.44916892052512053,0.8624139154708346,0.20208372944150324,-0.19206768077799105
2025-02-20 13:45:00,0.5788034999999923,0.8252092999999991,0.17722464999999588,0.10978144643283372,0.45913941069438025,0.862455197729599,0.20241062854086478,-0.1923904192191792
2025-02-20 14:00:00,0.5742799999999875,0.8120584499999985,0.1758441499999961,0.10978144643283372,0.47783522241040255,0.8625876315038545,0.20137094635498992,-0.19262569361777337
2025-02-20 14:15:00,0.5742799999999875,0.8026083499999999,0.1758441499999961,0.11123819542716973,0.47185146215364576,0.8554971408409812,0.22882812822414847,-0.1451940325387349
2025-02-20 14:30:00,0.5742799999999875,0.7877268499999985,0.1758441499999961,0.10551633319065346,0.47069060762648074,0.8554517699185203,0.22724316739688225,-0.1470825399689634
2025-02-20 14:45:00,0.5960310000000106,0.7877268499999985,0.1808289499999951,0.11123819542716973,0.4664588769205634,0.9072174861055288,0.22199907868461874,-0.08039632239520228
2025-02-20 15:00:00,0.6364289999999926,0.7877268499999985,0.18566534999999718,0.11338654407275683,0.4601173727134642,0.9077200376142541,0.22954469391848803,-0.08570107726688835
2025-02-20 15:15:00,0.680335499999984,0.7598596000000022,0.1808289499999951,0.11338654407275683,0.4520488473381947,0.9086673848046459,0.23279217457496096,-0.08855500455591685
2025-02-20 15:30:00,0.6603545000000111,0.7581339000000042,0.1808289499999951,0.11064698647540538,0.4683852087328961,0.9085246652185792,0.23370277670489153,-0.08805017446620525
2025-02-20 15:45:00,0.6190255000000064,0.7542723500000008,0.17788054999999403,0.10511522117895566,0.4890800825736952,0.9116666189442559,0.24445440805077662,-0.09637002989840564
2025-02-20 16:00:00,0.6603545000000111,0.7510658000000028,0.17482220000000126,0.09772569110486629,0.4793708096564567,0.9142341270264482,0.24526596193701164,-0.09983007474695256
2025-02-20 16:15:00,0.6720809999999773,0.7341415500000057,0.1729139499999981,0.0962660837844993,0.4967458935465268,0.9144754843687201,0.24423414811853095,-0.10113455455741253
2025-02-20 16:30:00,0.6373825000000011,0.7510658000000028,0.16944545000000133,0.09402654242774844,0.499893337339486,0.9169816729770671,0.2442481432016805,-0.11342717821134685
2025-02-20 16:45:00,0.6274175000000071,0.7341415500000057,0.16575630000000174,0.09402654242774844,0.5171266875689836,0.9171512920839793,0.24782808971806025,-0.11695770440201933
2025-02-20 17:00:00,0.6274175000000071,0.6995233500000015,0.1622606499999968,0.09300872382124936,0.5186216388357524,0.9220238758761311,0.2635586430880453,-0.12127473719281044
2025-02-20 17:15:00,0.6274175000000071,0.6995233500000015,0.1602713499999986,0.09374418672756946,0.5173967326972275,0.9218946994523618,0.2627651362321762,-0.12543344560157255
2025-02-20 17:30:00,0.6274175000000071,0.6881191500000039,0.1602713499999986,0.09305593188296157,0.5189581487572928,0.9220359725223647,0.2632771855687494,-0.1253928400791445
2025-02-20 17:45:00,0.6274175000000071,0.7187292000000056,0.1602713499999986,0.09305593188296157,0.5221404178887726,0.9217067645776511,0.2606311027793944,-0.12844444672812116
2025-02-20 18:00:00,0.6103724999999969,0.6824349000000041,0.1602713499999986,0.09245654595650166,0.5318997216200974,0.9210126648411949,0.26710299652650543,-0.126700777689355
2025-02-20 18:15:00,0.6315679999999873,0.6457576500000002,0.1605930500000028,0.09200835897084758,0.5359846502139677,0.9219846347457346,0.2599288144240142,-0.13560258213457643
2025-02-20 18:30:00,0.6315679999999873,0.6409362999999999,0.1609556999999988,0.09200835897084758,0.5352565063841586,0.9216596174796526,0.2604304098900534,-0.13349831440017787
2025-02-20 18:45:00,0.6304475000000025,0.6322174000000018,0.1605930500000028,0.09245654595650166,0.5447324611743777,0.9213618761371062,0.2589277406106841,-0.1352317450527118
2025-02-20 19:00:00,0.5960310000000106,0.6409362999999999,0.15990870000000257,0.09245654595650166,0.5388828071932655,0.9223740963668393,0.25783960948380225,-0.1422261775276021
2025-02-20 19:15:00,0.6304475000000025,0.6261170500000013,0.16117135000000005,0.0938056251331183,0.5301570293912826,0.922009344845927,0.25720978616991946,-0.13878005444689845
2025-02-20 19:30:00,0.5960310000000106,0.6223049000000032,0.1605930500000028,0.09378647456879463,0.5193292399860269,0.9213072320586047,0.2520868013141814,-0.1462996714854079
2025-02-20 19:45:00,0.5960310000000106,0.6150990499999995,0.1602713499999986,0.09378647456879463,0.5070632706074758,0.921112155033487,0.2531324371298004,-0.14720414302378362
2025-02-20 20:00:00,0.5960310000000106,0.6256046499999997,0.1582470499999964,0.09378647456879463,0.4943819000407211,0.9207316444465885,0.2535910610734568,-0.14695022678141662
2025-02-20 20:15:00,0.6083984999999927,0.6256046499999997,0.15990870000000257,0.09513555374541127,0.47002694076242674,0.9207969174057533,0.25981550648930146,-0.14120702262484516
2025-02-20 20:30:00,0.5960310000000106,0.6491664000000021,0.1582470499999964,0.10285634438961822,0.4570645290084254,0.9211652027849044,0.2768990362881561,-0.13219033106563355
2025-02-20 20:45:00,0.5960310000000106,0.6491664000000021,0.15513969999999588,0.10285634438961822,0.4257264223576903,0.8900249744947683,-0.050235792224847364,-0.08658834193638157
2025-02-20 21:00:00,0.5888904999999909,0.6394512000000034,0.15513969999999588,0.10285634438961822,0.47089070386038107,0.888314191322397,-0.04962538658219052,-0.07026092134739591
2025-02-20 21:15:00,0.5946799999999968,0.6256387500000038,0.15513969999999588,0.10285634438961822,0.4527070832471736,0.9248146569605553,0.12993607551375438,-0.1047503083119776
2025-02-20 21:30:00,0.5949389999999823,0.6207962000000009,0.15200074999999913,0.11064698647540538,0.44582172636929157,0.923196859774723,0.13038847849807003,-0.108671929011031
2025-02-20 21:45:00,0.5949389999999823,0.6205891000000037,0.15328045000000046,0.11064698647540538,0.43833335491691044,0.9245891266527763,0.1398853160215147,-0.11212542273607332
2025-02-20 22:00:00,0.5888904999999909,0.6205891000000037,0.15017309999999995,0.11064698647540538,0.43058685293277704,0.9243705655604817,0.139304298766437,-0.11283486904272362
2025-02-20 22:15:00,0.5864644999999769,0.6117922,0.15017309999999995,0.11243297044154232,0.4280817867304416,0.9229933601037472,0.1356029254633255,-0.11140258165111604
2025-02-20 22:30:00,0.5947874999999954,0.6067425499999999,0.14442384999999902,0.11593541944321473,0.4391251130105664,0.9240983619681644,0.17757956667576907,-0.11489851758615824
2025-02-20 22:45:00,0.5949389999999823,0.6067425499999999,0.14442384999999902,0.11593541944321473,0.44671195871336805,0.9241575006733237,0.17526204489594158,-0.11726629691651515
2025-02-20 23:00:00,0.5949389999999823,0.6050792000000023,0.14442384999999902,0.11191190096890224,0.45463125709709495,0.9238982761871525,0.17838957144088868,-0.11791280042675344
2025-02-20 23:15:00,0.5949389999999823,0.5966082500000027,0.1401806500000049,0.11136050858082314,0.44903109731128366,0.924342808874307,0.17306488362957992,-0.12052117231858267
2025-02-20 23:30:00,0.6079464999999828,0.6063234500000014,0.14194459999999864,0.11161144474764129,0.43981401787285984,0.924483598232054,0.17783165396181272,-0.11810822662985851
2025-02-20 23:45:00,0.6205334999999934,0.6125897000000045,0.14735914999999622,0.1166481834987465,0.43457313234675704,0.9237024270925357,0.1751671780624709,-0.1171716910688268
2025-02-21 00:00:00,0.6583449999999971,0.6067425499999999,0.14579964999999717,0.1166481834987465,0.4469822766197759,0.9233459823636336,0.1745144034596951,-0.11911982107361833
2025-02-21 00:15:00,0.6079464999999828,0.6125897000000045,0.14579964999999717,0.11262466502443402,0.45012318789323574,0.9224207262676193,0.1699346199698766,-0.11094768727039854
2025-02-21 00:30:00,0.6079464999999828,0.6050792000000023,0.14579964999999717,0.11262466502443402,0.4544578596446644,0.9223579584713597,0.15584608414163414,-0.1084816293328575
2025-02-21 00:45:00,0.6583449999999971,0.6055096000000013,0.14753119999999953,0.11563496322195377,0.46084486450131845,0.9229654306675705,0.15309096901644334,-0.1099897623593674
2025-02-21 01:00:00,0.6583449999999971,0.5916971500000017,0.14579964999999717,0.11136050858082314,0.47526582482724133,0.9246849574451245,0.1598440350316155,-0.10860914142887496
2025-02-21 01:15:00,0.657928499999997,0.583001000000003,0.14753119999999953,0.10551269327669743,0.47594957130374993,0.9254308314659029,0.1524960674950363,-0.1038409339316975
2025-02-21 01:30:00,0.6255759999999952,0.583001000000003,0.1429330499999999,0.10341551984794961,0.47290741282066473,0.926151427499757,0.16256294284637834,-0.10711384389307461
2025-02-21 01:45:00,0.6198060000000112,0.5906587499999993,0.14579964999999717,0.10285634438961822,0.4630238839277283,0.9263066309882829,0.1623944861384113,-0.10697185092379019
2025-02-21 02:00:00,0.6111530000000016,0.5906587499999993,0.14269229999999666,0.10551269327669743,0.44474327622131016,0.9260139664547841,0.16391943954902835,-0.10853965208167092
2025-02-21 02:15:00,0.6198060000000112,0.5810230999999995,0.14699345000000008,0.11136050858082314,0.4496115045905399,0.9249115538159873,0.17766758218165588,-0.10690778482331688
2025-02-21 02:30:00,0.6111530000000016,0.5689330999999989,0.14992525000000256,0.10551269327669743,0.4544744964423218,0.9269537530294693,0.1784771166804588,-0.09578464756332608
2025-02-21 02:45:00,0.5871445000000222,0.5602009999999993,0.14753119999999953,0.10907438386229629,0.44248653084698697,0.9239934966721467,0.16819249740125974,-0.09579054095933949
2025-02-21 03:00:00,0.5624844999999965,0.5597108499999983,0.14992525000000256,0.11136050858082314,0.4350571332185712,0.9231081402378986,0.16445161408547923,-0.09963915034665448
2025-02-21 03:15:00,0.5551284999999808,0.5603966500000013,0.14753119999999953,0.10551269327669743,0.435960976085877,0.9231673959445651,0.16593696690789214,-0.102376887805639
2025-02-21 03:30:00,0.5624844999999965,0.5673819999999985,0.14992525000000256,0.10907438386229629,0.439715454802842,0.923082765203098,0.16310993958067252,-0.1065176606937303
2025-02-21 03:45:00,0.5871445000000222,0.5581956999999989,0.15328045000000046,0.10551269327669743,0.431784684075417,0.92365315181902,0.16154176882597499,-0.10179856159612939
2025-02-21 04:00:00,0.6198060000000112,0.5552919999999979,0.1645461499999996,0.11064698647540538,0.42082683665866283,0.9243677506289701,0.16442488738640945,-0.10099170345566459
2025-02-21 04:15:00,0.6198060000000112,0.5468602499999982,0.1645461499999996,0.11064698647540538,0.4232029396475142,0.9243570455589885,0.16519518279750534,-0.10100263108522478
2025-02-21 04:30:00,0.6255759999999952,0.5469737499999994,0.15781675000000206,0.10791729356275681,0.4303129458612435,0.9246660118346143,0.16298626986484682,-0.10499328358542281
2025-02-21 04:45:00,0.5883175000000165,0.5366798499999987,0.16367945000000006,0.10420060159626132,0.43595233384878035,0.926531024421844,0.16263836331972717,-0.09582448646832373
2025-02-21 05:00:00,0.5624844999999965,0.5366798499999987,0.1645461499999996,0.09913965242312273,0.4444377815815517,0.9267540418093013,0.14803948574291811,-0.0887120127496376
2025-02-21 05:15:00,0.5624844999999965,0.5299170999999987,0.15781675000000206,0.09531886052459981,0.4392194987116017,0.9266762493666797,0.13568707956268944,-0.09914669287823367
2025-02-21 05:30:00,0.5424484999999919,0.5083194999999989,0.15328045000000046,0.10234899720493118,0.43722542542047127,0.9260080567719056,0.13451344681129754,-0.09606844795446737
2025-02-21 05:45:00,0.5535874999999919,0.5299170999999987,0.15328045000000046,0.09513555374541127,0.4371249450931545,0.927031964621991,0.13634838840308153,-0.09345331476566611
2025-02-21 06:00:00,0.5535874999999919,0.5366798499999987,0.162132849999999,0.09913965242312273,0.4338327032043838,0.9254345464527007,0.12675458567961126,-0.09225330628223377
2025-02-21 06:15:00,0.5500029999999896,0.5229569999999981,0.1645461499999996,0.09531886052459981,0.4410342741418566,0.9253865517515394,0.12471825536372916,-0.09408516876593154
2025-02-21 06:30:00,0.5226614999999981,0.5083194999999989,0.162132849999999,0.09913965242312273,0.42956959896804786,0.9223802328987188,0.0954778809599847,-0.10362408762261263
2025-02-21 06:45:00,0.49912350000001027,0.4979244999999999,0.15759045000000427,0.10234899720493118,0.43079831505099747,0.9205351248560288,0.06823264183561047,-0.10663483891583996
2025-02-21 07:00:00,0.49912350000001027,0.5083194999999989,0.1645461499999996,0.1069302945089099,0.4288836235730003,0.9204733248744451,0.07137876541033565,-0.10472622482670259
2025-02-21 07:15:00,0.49912350000001027,0.5083194999999989,0.162132849999999,0.10420060159626132,0.42103851713665913,0.9179366817552328,0.07223155092365506,-0.1081173326990286
2025-02-21 07:30:00,0.49912350000001027,0.5051802999999992,0.162132849999999,0.10420060159626132,0.38906673400843844,0.880661147777216,0.05741024278733934,-0.08240528893873691
2025-02-21 07:45:00,0.4857720000000114,0.5051802999999992,0.162132849999999,0.1069302945089099,0.6160777081083588,0.8809201137527243,0.059664046918320335,-0.08040443438436462
2025-02-21 08:00:00,0.49912350000001027,0.5102579499999997,0.162132849999999,0.10234899720493118,0.7116249294865303,0.8811605949064193,0.058240956476412004,-0.08119447842149345
2025-02-21 08:15:00,0.4857720000000114,0.5083194999999989,0.162132849999999,0.09913965242312273,0.78244974101961,0.881412501404856,0.061389451847072826,-0.07670325688549902
2025-02-21 08:30:00,0.49912350000001027,0.5125619999999991,0.15328045000000046,0.09513555374541127,0.8290870678403371,0.8870587414392742,0.06783119621710705,-0.07489621445891818
2025-02-21 08:45:00,0.49912350000001027,0.5125619999999991,0.14992525000000256,0.0970424789943749,0.8575406836236382,0.8906997106481193,0.06803417523754372,-0.07006934752230388
2025-02-21 09:00:00,0.5226614999999981,0.5083194999999989,0.15328045000000046,0.09513555374541127,0.877770842677235,0.890830795572998,0.06976575709604531,-0.0685590567823377
2025-02-21 09:15:00,0.49912350000001027,0.5083194999999989,0.15017309999999995,0.09531886052459981,0.8927554519045162,0.8907732243521855,0.06689883998625484,-0.06457874090447265
2025-02-21 09:30:00,0.4857720000000114,0.4979244999999999,0.15017309999999995,0.09867669904595289,0.8925524682188859,0.8828223810771189,0.006870109928080598,-0.00331074133991101
2025-02-21 09:45:00,0.4776214999999979,0.4979244999999999,0.14524024999999696,0.09867669904595289,0.89503056676298,0.8755719123369567,0.06652248666995488,-0.019336180145507552
2025-02-21 10:00:00,0.47777200000000164,0.4979244999999999,0.14524024999999696,0.09867669904595289,0.8972160337320157,0.8755649448701645,0.06826167023941053,-0.019632630666539745
2025-02-21 10:15:00,0.49258249999998327,0.4830357499999991,0.14834759999999747,0.10334097356251704,0.8993106326918977,0.876027943686178,0.06491208567938268,-0.018559655560260485
2025-02-21 10:30:00,0.4929135000000002,0.4738102999999967,0.14353380000000016,0.10334097356251704,0.9006854427944675,0.8747618010520031,0.06829981245200742,-0.026422521296672795
2025-02-21 10:45:00,0.47777200000000164,0.4738102999999967,0.14353380000000016,0.1076542361736621,0.9036896787574221,0.8731584721925771,0.0609759751657514,-0.027091085518865517
2025-02-21 11:00:00,0.4701854999999995,0.46897565000000085,0.14353380000000016,0.1076542361736621,0.9108540065556084,0.8747024231254197,0.06038932954994851,-0.021194950058741033
2025-02-21 11:15:00,0.4567959999999971,0.4625060000000012,0.14353380000000016,0.1076542361736621,0.91261718717387,0.8780274272471743,0.07309507370784901,-0.038084032733573255
2025-02-21 11:30:00,0.4567959999999971,0.46897565000000085,0.14353380000000016,0.1076542361736621,0.9142405017434184,0.8819201033885726,0.09432523009786001,-0.03089150108224822
2025-02-21 11:45:00,0.4567959999999971,0.48317429999999817,0.13992625000000203,0.10677970062448239,0.9177809450404513,0.8808715689547578,0.10058325256100695,-0.03567293613911435
2025-02-21 12:00:00,0.45683400000000063,0.4861274499999979,0.13992625000000203,0.10277560194677093,0.9194016049908165,0.8968680489970924,0.21913732529336172,-0.0163588014976884
2025-02-21 12:15:00,0.45683400000000063,0.48317429999999817,0.14042644999999965,0.10872710107186023,0.9137219554454572,0.8851141871756809,0.14394491896789935,-0.006065731648994317
2025-02-21 12:30:00,0.45683400000000063,0.4738102999999967,0.13992625000000203,0.10872710107186023,0.913631677679629,0.883757239674821,0.14773775469471342,0.00035406706740511893
2025-02-21 12:45:00,0.46832949999999585,0.49067090000000135,0.14034270000000149,0.10677970062448239,0.9142995191503193,0.8838326436557905,0.142940747690815,-0.0013565546918081525
2025-02-21 13:00:00,0.45683400000000063,0.4738102999999967,0.14034270000000149,0.09974956394415102,0.9136622170113337,0.8852194444501301,0.1438697178257492,0.00368114311732555
2025-02-21 13:15:00,0.4485405000000071,0.4738102999999967,0.14278610000000214,0.10480547158790188,0.9116701831031219,0.8837303293264475,0.144430883518083,0.0046674977556261255
2025-02-21 13:30:00,0.45683400000000063,0.490698799999997,0.1501008000000006,0.1110331641284894,0.9109511986727026,0.8841694262502205,0.1606527370112889,0.010172433663275604
2025-02-21 13:45:00,0.45683400000000063,0.49652244999999695,0.1587776500000011,0.11081880441816239,0.9105149951481664,0.8840328086585407,0.1613322582259821,0.009690230866414707
2025-02-21 14:00:00,0.45091250000000116,0.4688116499999957,0.1587776500000011,0.11081880441816239,0.9103027043128123,0.884051568902122,0.16321506896997362,0.009310704589840244
2025-02-21 14:15:00,0.4375229999999988,0.490698799999997,0.14992525000000256,0.11055994016761161,0.9099267544775721,0.8831992317907735,0.1580531812903786,0.007758347974640146
2025-02-21 14:30:00,0.44524599999999737,0.4840982499999953,0.1587776500000011,0.11211844451120001,0.9072025821551368,0.879118482883845,0.15918978812762014,-0.003465573545998005
2025-02-21 14:45:00,0.44524599999999737,0.4840982499999953,0.14992525000000256,0.10887709009147173,0.9083516876745324,0.7125223617731161,0.1222943477602749,-0.08142876233763288
2025-02-21 15:00:00,0.4375229999999988,0.4699677499999986,0.14992525000000256,0.1088294299392416,0.9050837489355186,0.7001538900023201,0.10822466526793328,-0.06964156767738927
2025-02-21 15:15:00,0.4364855000000034,0.4699677499999986,0.14034270000000149,0.11104530970073156,0.9037145975532981,0.694310671431519,0.11035677097371563,-0.07142052548617203
2025-02-21 15:30:00,0.44524599999999737,0.49001204999999715,0.14992525000000256,0.11211844451120001,0.903833327482317,0.6957785352969112,0.09838703010790033,-0.07032496733222983
2025-02-21 15:45:00,0.44524599999999737,0.49837269999999734,0.1616573499999987,0.11324621561677262,0.9012922220885544,0.6929847920707262,0.10791176610306151,-0.06940718903086607
2025-02-21 16:00:00,0.43426500000001056,0.49837269999999734,0.1616573499999987,0.11851458428201767,0.900532609450125,0.6909831145867007,0.1056779534649403,-0.07193306255170541
2025-02-21 16:15:00,0.43247000000000924,0.49837269999999734,0.1616573499999987,0.1206485312450738,0.9000926426535132,0.6904734313459241,0.10589561585721019,-0.07320779974802187
