,Date,Admission_HP_GTA_JFC1,Soutirage_BP_GTA_JFC1,Prod_EE_GTA_JFC1,Admission_HP_GTA_JFC2,Soutirage_BP_GTA_JFC2,Prod_EE_GTA_JFC2,Admission_HP_GTA_JFC3,Soutirage_MP_GTA_JFC3,Soutirage_BP_GTA_JFC3,Prod_EE_GTA_JFC3,Admission_HP_GTA_JFC4,Soutirage_BP_GTA_JFC4,Prod_EE_GTA_JFC4
1224,2025-01-13 19:00:00,114.894661,0.0031948064,,149.2746,22.7334423,35.5788,175.6142,8.909508000000001e-17,45.30505,35.2501678,0.06637352,0.06503783,-0.022621531
1225,2025-01-13 19:15:00,121.626122,0.00145611737,,149.774323,22.669714,35.9884872,176.026474,8.909508000000001e-17,44.9010544,34.83175,0.0577812679,0.03902016,-0.0226203855
1226,2025-01-13 19:30:00,119.050255,0.002428463,,149.573456,22.4965611,35.94481,175.21489,8.909508000000001e-17,45.61886,34.8036957,0.0565371,0.0185650587,-0.02271517
1227,2025-01-13 19:45:00,121.131241,4.711092,,149.444458,22.687994,35.9654045,175.730637,8.909508000000001e-17,45.8215,34.88436,0.0634636655,0.03378461,-0.0226254221
1228,2025-01-13 20:00:00,118.830742,0.07387785,,149.42952,29.6278,35.0534554,174.194534,8.909508000000001e-17,48.50862,34.6938324,0.06336183,0.0316593759,-0.0226285458
1229,2025-01-13 20:15:00,119.50705,2.34926629,,149.629837,28.7498646,35.30546,174.2431,8.909508000000001e-17,49.0836639,34.64617,0.0555180535,0.0354251862,-0.0229639113
1230,2025-01-13 20:30:00,119.0745,0.07021678,,149.711365,26.0875721,35.5296021,174.60434,8.909508000000001e-17,50.1293678,34.7231178,0.0595662259,0.0267051086,-0.0231165178
1231,2025-01-13 20:45:00,121.416245,5.29607153,,148.85141,26.4434338,35.3040352,174.399353,8.909508000000001e-17,49.6517143,34.557724,0.0586555861,0.0314803459,-0.0239793658
1232,2025-01-13 21:00:00,120.620705,4.978704,,149.206787,25.95167,35.3853569,174.589951,8.909508000000001e-17,49.4567757,34.6050873,0.0606132858,0.0208960567,-0.0229428448
1233,2025-01-13 21:15:00,121.873619,6.10230541,,148.795792,25.5996933,35.40688,174.083908,8.909508000000001e-17,48.9378471,34.7300949,0.0693015,0.03169572,-0.0239724685
1234,2025-01-13 21:30:00,120.537933,5.16321659,,148.847458,25.84111,35.1493149,174.282837,8.909508000000001e-17,49.10821,34.6823463,0.0616352335,0.0347681753,-0.02397132
1235,2025-01-13 21:45:00,120.678894,4.96267462,,148.997391,31.0358086,34.9359055,174.278839,8.909508000000001e-17,49.97358,34.667778,0.0572858751,0.0407189876,-0.0239749532
1236,2025-01-13 22:00:00,120.575432,5.319461,,148.5507,33.85747,34.7116051,174.608643,8.909508000000001e-17,49.69423,34.7358475,0.0595259145,0.0364312269,-0.0233958717
1237,2025-01-13 22:15:00,120.336662,4.75752068,,148.700989,30.0185947,34.8736534,175.2672,8.909508000000001e-17,49.223465,34.693882,0.061689537,0.0241368338,-0.0239713918
1238,2025-01-13 22:30:00,119.1149,3.90898085,,,27.5370083,35.10899,174.5209,8.909508000000001e-17,48.535778,34.5274429,0.06285552,0.02413502,-0.0240166988
1239,2025-01-13 22:45:00,120.804649,5.803705,,148.53688,26.2422123,35.1614838,173.8904,8.909508000000001e-17,46.6056328,34.24367,0.06036043,0.0226924941,-0.0240183864
1240,2025-01-13 23:00:00,121.422974,5.17443752,,148.157928,25.2218037,35.0784531,175.282089,8.909508000000001e-17,47.5775223,34.2541046,0.0595519058,0.0203697868,-0.02408479
1241,2025-01-13 23:15:00,119.809265,4.041497,,148.266235,24.8920212,35.0195923,175.247772,8.909508000000001e-17,48.0790329,34.2965469,0.06263597,0.0355373733,-0.02461052
1242,2025-01-13 23:30:00,121.34568,4.941151,,149.038208,25.9226761,35.23453,175.378769,8.909508000000001e-17,48.5056,34.4407349,0.06531379,0.01471278,-0.02397487
1243,2025-01-13 23:45:00,119.542366,1.198477,,148.643341,32.7282181,34.8520737,175.95726,8.909508000000001e-17,48.9178772,34.5238266,0.0528697558,0.0223359466,-0.0239736382
1244,2025-01-14 00:00:00,122.244125,4.265001,,148.16,32.3888054,34.6590462,176.93338,8.909508000000001e-17,48.6968079,34.771698,0.0618700124,0.0302731823,-0.0239753462
1245,2025-01-14 00:15:00,120.367485,4.86521244,,148.568039,29.6563568,34.84236,177.103012,8.909508000000001e-17,48.8541374,34.7009048,0.05377758,0.0160111263,-0.02330668
1246,2025-01-14 00:30:00,120.778183,0.3472884,,148.649612,27.7004433,35.04071,174.243652,8.909508000000001e-17,47.7991066,34.3735924,0.05272807,0.0193874,-0.022626387
1247,2025-01-14 00:45:00,121.68618,4.464381,,148.4931,26.408493,35.0308762,175.134857,8.909508000000001e-17,48.81002,34.3990669,0.06951454,0.0268977061,-0.02262038
1248,2025-01-14 01:00:00,119.20002,0.0454407223,,148.143,26.1799984,34.9568062,175.221252,8.909508000000001e-17,48.84576,34.34925,0.06870767,0.02590179,-0.0225843918
1249,2025-01-14 01:15:00,123.004326,1.1522789,,,25.2817383,35.0705376,175.718857,8.909508000000001e-17,49.57623,34.4441071,0.07248603,0.0286623165,-0.0206626933
1250,2025-01-14 01:30:00,119.842644,0.000525106967,,148.345383,25.45067,35.1679039,174.885742,8.909508000000001e-17,50.06491,34.42778,0.06318924,0.0264457017,-0.0207690075
1251,2025-01-14 01:45:00,121.173,1.18666613,,147.744431,31.990263,34.5834961,175.148987,8.909508000000001e-17,51.3163834,34.1544762,0.06512401,0.0459965542,-0.01967526
1252,2025-01-14 02:00:00,122.859947,3.759578,,147.417114,33.64675,34.6933823,175.669479,8.909508000000001e-17,51.9884758,34.2913628,0.0584674738,0.0365443639,-0.0196742639
1253,2025-01-14 02:15:00,120.611221,1.14508557,,148.399628,28.7686863,34.84981,174.923141,8.909508000000001e-17,50.77155,34.0287666,0.06865073,0.0382804,-0.0196707845
1254,2025-01-14 02:30:00,122.890785,5.660817,,148.454285,27.5518074,35.07897,175.576477,8.909508000000001e-17,50.9702148,34.0339279,0.06274634,0.03112197,-0.0189845785
1255,2025-01-14 02:45:00,118.538307,0.0811371654,,148.271271,26.3251629,35.0316353,174.846054,8.909508000000001e-17,50.148407,34.1300163,0.0624317639,0.03180989,-0.0183242559
1256,2025-01-14 03:00:00,120.71418,5.075136,,147.869186,25.0084114,35.1353836,175.03685,8.909508000000001e-17,50.416256,34.26111,0.0545318462,0.02253756,-0.0183238816
1257,2025-01-14 03:15:00,119.483963,4.93609667,,147.672165,24.2244987,35.150898,175.044312,8.909508000000001e-17,49.7444077,34.2372627,0.07106283,0.03310942,-0.01704267
1258,2025-01-14 03:30:00,121.626755,6.14877653,,148.265747,25.63173,35.14542,175.545624,8.909508000000001e-17,49.9069443,34.2925644,0.0558764748,0.0283281989,-0.0168821663
1259,2025-01-14 03:45:00,119.144661,4.733508,,147.5059,33.18693,34.6378136,174.75972,8.909508000000001e-17,49.70952,34.26166,0.0683408454,0.01877565,-0.0169428159
1260,2025-01-14 04:00:00,120.774071,5.08856344,,147.50441,32.4275551,34.2984962,175.4157,8.909508000000001e-17,49.61484,34.2446632,0.0555463657,0.0229858216,-0.0173456464
1261,2025-01-14 04:15:00,119.681778,5.02767134,,148.206146,28.5246086,34.9062271,175.516556,8.909508000000001e-17,50.0836029,34.23151,0.06706163,0.019595461,-0.0168512464
1262,2025-01-14 04:30:00,118.703064,5.17510128,,148.319611,27.0463829,34.8473,175.9286,8.909508000000001e-17,50.96355,33.8668365,0.06345986,0.04454208,-0.0169107988
1263,2025-01-14 04:45:00,120.989029,4.575022,,147.766922,25.5478916,34.79628,175.200943,8.909508000000001e-17,51.3414726,34.0962,0.06804475,0.0305872988,-0.0164207239
1264,2025-01-14 05:00:00,118.226936,3.37863755,,147.751236,24.6992512,35.31093,175.874359,8.909508000000001e-17,51.3493729,34.154583,0.05451426,0.0259964224,-0.0169652682
1265,2025-01-14 05:15:00,121.450874,4.885016,,147.397446,24.6068974,35.3921356,175.29631,8.909508000000001e-17,50.97819,34.35342,0.0653400049,0.0425091572,-0.0168287624
1266,2025-01-14 05:30:00,118.887573,4.97401,,148.00322,25.1594524,35.2816772,163.0158,8.909508000000001e-17,38.64923,31.6174545,0.07153014,0.0312274061,-0.01696527
1267,2025-01-14 05:45:00,122.68512,4.95478773,,147.53331,33.0144653,34.64502,107.185295,8.909508000000001e-17,10.562561,22.5574188,0.0672498643,0.0242087711,-0.0169187374
1268,2025-01-14 06:00:00,120.057114,4.847823,,148.029846,31.9458618,34.9583473,90.09732,8.909508000000001e-17,5.50000429,19.4012012,0.05956685,0.0197343454,-0.0175836682
1269,2025-01-14 06:15:00,122.133339,5.05645275,,147.926147,27.85519,35.4080849,87.1630859,8.909508000000001e-17,4.588491,18.7474461,0.07070467,0.03881186,-0.0172396749
1270,2025-01-14 06:30:00,121.547813,2.96943164,,147.099884,26.2920952,35.0464,0.652250051,8.909508000000001e-17,3.32389724e-17,-0.0170372631,0.07023042,0.0239043385,-0.0168512464
1271,2025-01-14 06:45:00,121.274971,4.30085468,,149.183182,25.5143967,35.5449562,0.6404429,8.909508000000001e-17,9.480229649999999e-17,-0.0426497571,0.06301384,0.0254913978,-0.0169191062
1272,2025-01-14 07:00:00,123.531769,0.289142221,,148.638428,22.221323,35.67511,0.6450414,8.909508000000001e-17,1.92631373e-16,-0.0432506278,0.06568341,0.0301937945,-0.0172574557
1273,2025-01-14 07:15:00,122.575081,0.0340954363,,148.781128,22.1121387,35.524128,0.671138465,8.909508000000001e-17,1.05436292e-16,-0.04272938,0.06034109,0.03237282,-0.0169082582
1274,2025-01-14 07:30:00,122.7596,2.47850847,,148.438629,22.2326126,35.71475,0.6496346,8.909508000000001e-17,0.00655801827,-0.04345483,0.0594288073,0.0185446572,-0.0169074833
1275,2025-01-14 07:45:00,122.907555,3.71920371,,147.64859,29.7931252,34.74122,0.648981333,8.909508000000001e-17,2.1215663,-0.04404354,0.0671887,0.03282745,-0.0169177651
1276,2025-01-14 08:00:00,122.808487,0.0265425444,,147.644424,28.56142,34.8486061,0.6174305,8.909508000000001e-17,3.55528927e-18,-0.043762248,0.06228658,0.0191656072,-0.0169646274
1277,2025-01-14 08:15:00,121.5203,0.286863536,,148.103,23.07559,35.38593,0.626580536,8.909508000000001e-17,0.0140800849,-0.04404354,0.0739868,0.0280943885,-0.0157704614
1278,2025-01-14 08:30:00,120.728691,0.0294479039,,148.379028,22.2719288,35.5140038,0.6151164,8.909508000000001e-17,1.31778955,-0.0433320142,0.06074404,0.0326298364,-0.01696527
1279,2025-01-14 08:45:00,124.123177,5.764173,,148.369629,21.6903038,35.6133423,0.625126541,8.909508000000001e-17,1.67359316,-0.04260441,0.0542224981,0.0145457415,-0.0166003034
1280,2025-01-14 09:00:00,124.4886,0.03559459,,148.312668,21.4048615,35.455513,0.5899491,8.909508000000001e-17,3.133731,-0.0436179526,0.06451981,0.02953541,-0.0168512464
1281,2025-01-14 09:15:00,121.16391,1.31962538,,148.364792,21.269125,35.6260529,0.6002685,8.909508000000001e-17,8.79466552e-12,-0.04404354,0.06287057,0.028297998,-0.0173947252
1282,2025-01-14 09:30:00,123.45829,5.747195,,148.208984,21.597641,35.4557571,0.6121919,8.909508000000001e-17,4.36191259e-19,-0.0441219248,0.0647892952,0.0170495827,-0.0168827474
1283,2025-01-14 09:45:00,121.925034,5.923643,,147.3402,28.9965611,34.9579849,0.616436839,8.909508000000001e-17,2.61666727,-0.04404354,0.07439954,0.0330131464,-0.0168512464
1284,2025-01-14 10:00:00,122.53759,5.384248,,147.140335,27.5674133,35.052124,0.6200248,8.909508000000001e-17,3.90872838e-12,-0.04404354,0.0574204773,0.0338761061,-0.01818461
1285,2025-01-14 10:15:00,122.925064,5.73609,,147.907227,23.98735,30.9551411,0.618250668,8.909508000000001e-17,1.31829452e-11,-0.04404354,0.06767948,0.0255906414,-0.0169169549
1286,2025-01-14 10:30:00,123.763,6.228635,,148.116516,23.1012878,30.7372952,0.6418884,8.909508000000001e-17,9.810111999999999e-17,-0.04409395,0.05752106,0.02186935,-0.0168862175
1287,2025-01-14 10:45:00,122.853218,6.135458,,146.844635,21.2634525,30.5672379,0.6697685,8.909508000000001e-17,0.529901,-0.04328371,0.06830336,0.2074322,-0.0169202462
1288,2025-01-14 11:00:00,121.281143,6.292257,,147.304214,20.4944134,35.3504677,0.6420802,8.909508000000001e-17,0.03916673,-0.019389296,0.06776975,0.06571588,-0.0168512464
1289,2025-01-14 11:15:00,121.662712,5.804287,,150.1614,23.2639828,36.11398,56.4815826,8.909508000000001e-17,0.4914932,9.968811,0.06497205,0.0286100116,-0.0167187024
1290,2025-01-14 11:30:00,122.348549,5.400613,,150.817688,24.823801,36.2265,46.81409,8.909508000000001e-17,2.91886473,9.955838,0.0665053055,0.0260214824,-0.0178425051
1291,2025-01-14 11:45:00,119.435669,4.62132168,,150.16391,31.7209187,35.5625343,48.16394,8.909508000000001e-17,2.01111191e-16,10.0458422,0.0711318,0.0287732314,-0.0168512464
1292,2025-01-14 12:00:00,122.892036,1.04221952,,149.464737,30.4902287,35.37676,47.9996948,8.909508000000001e-17,0.0158177521,10.0276461,0.0594156124,0.0314776525,-0.01711764
1293,2025-01-14 12:15:00,119.972633,1.1117574,,150.092712,27.1262283,35.815094,87.81112,8.909508000000001e-17,0.00216893456,19.92787,0.0613022745,0.0286467858,-0.016872108
1294,2025-01-14 12:30:00,120.255463,0.07352877,,148.381027,24.8312473,33.25564,106.792305,8.909508000000001e-17,7.31643057,24.0868568,0.06466105,0.0201068539,-0.0167868286
1295,2025-01-14 12:45:00,122.837082,0.8554529,,147.855,23.26196,32.26931,112.689209,8.909508000000001e-17,10.6248207,24.7907887,0.06363555,0.024370864,-0.016924737
1296,2025-01-14 13:00:00,121.739906,5.03892136,,148.052551,22.6566448,32.67591,130.647644,8.909508000000001e-17,13.8461018,27.8920746,0.07148776,0.0291177332,-0.016951032
1297,2025-01-14 13:15:00,118.862709,0.0221022032,,148.109818,22.2718048,35.5933952,175.177338,8.909508000000001e-17,50.58694,34.2302666,0.06463239,0.02874376,-0.01687133
1298,2025-01-14 13:30:00,121.283516,0.002172446,,148.27037,22.6000366,35.47108,176.494019,8.909508000000001e-17,50.45324,34.5448341,0.06291445,0.02495421,-0.0166098252
1299,2025-01-14 13:45:00,121.488533,0.144028559,,147.8972,28.8823,34.8409424,175.896942,8.909508000000001e-17,51.4030838,34.6179657,0.0609111339,0.0343746357,-0.01687037
1300,2025-01-14 14:00:00,120.211166,2.29237151,,148.260834,26.8285542,35.0921135,170.155579,8.909508000000001e-17,44.0061035,33.72326,0.0708272755,0.0248576328,-0.0168609675
1301,2025-01-14 14:15:00,121.330917,2.77275133,,150.501312,25.1623268,35.680378,176.320877,8.909508000000001e-17,50.9351044,34.7009354,0.07132517,0.024861617,-0.0169039369
1302,2025-01-14 14:30:00,122.7023,0.217425123,,151.045944,24.7284546,35.85047,175.4973,8.909508000000001e-17,52.02853,34.6881027,0.0658230856,0.0248430725,-0.0168673564
1303,2025-01-14 14:45:00,119.700386,0.0541013367,,151.350174,24.2584839,36.2065849,175.5732,8.909508000000001e-17,52.323,34.6024857,0.06156389,0.028463833,-0.01646411
1304,2025-01-14 15:00:00,121.073387,6.174845,,151.141449,23.65431,36.1049423,175.116974,8.909508000000001e-17,51.77585,34.4947548,0.0617793724,0.0320886225,-0.0165990349
1305,2025-01-14 15:15:00,121.532074,6.6815896,,155.232,27.8973026,36.56098,175.029251,8.909508000000001e-17,52.046257,34.84393,0.0667513,0.02294654,-0.0168512464
1306,2025-01-14 15:30:00,117.071388,5.04374743,,158.5288,33.1959343,37.0554466,174.300552,8.909508000000001e-17,51.098,34.8884,0.0706059858,0.0278113484,-0.0169068184
1307,2025-01-14 15:45:00,115.122879,0.0200461987,,162.634186,45.8323174,37.5122643,173.765076,8.909508000000001e-17,49.34846,34.832653,0.0603624955,0.0229932424,-0.0173416268
1308,2025-01-14 16:00:00,114.7004,0.000112814079,,163.44902,44.82093,37.3820877,174.943481,8.909508000000001e-17,49.41602,35.16061,0.06213718,0.0288653448,-0.0180172324
1309,2025-01-14 16:15:00,112.740211,0.000898058235,,162.431686,41.34975,37.43519,173.37941,8.909508000000001e-17,48.94461,34.8604,0.06881747,0.0212091915,-0.0168667417
1310,2025-01-14 16:30:00,113.056473,1.95115445e-05,,163.782425,41.66485,37.5701561,173.348969,8.909508000000001e-17,49.7518768,34.91305,0.06512198,0.0266575385,-0.0170879252
1311,2025-01-14 16:45:00,114.16169,0.009005781,,162.828857,40.6717529,37.6527977,173.390442,8.909508000000001e-17,50.9761,34.82785,0.06325754,0.0286473148,-0.0168833937
1312,2025-01-14 17:00:00,115.512123,4.170002,,162.044327,39.6659126,37.39829,173.387238,8.909508000000001e-17,51.03889,34.92209,0.0612891652,0.0334740579,-0.01696527
1313,2025-01-14 17:15:00,114.186943,4.64368248,,162.310364,40.4718,37.42084,170.24881,8.909508000000001e-17,50.6188431,34.3520737,0.06707156,0.0233461671,-0.016965216
1314,2025-01-14 17:30:00,114.781212,3.83760262,,162.046387,43.4571457,37.23007,169.076874,8.909508000000001e-17,49.1857872,34.27865,0.06447429,0.0318095572,-0.0168553554
1315,2025-01-14 17:45:00,114.598328,0.3499027,,162.214569,43.3833237,37.2132721,169.797485,8.909508000000001e-17,48.3075066,34.30763,0.06198733,0.027582325,-0.016997708
1316,2025-01-14 18:00:00,116.027565,3.93995142,,164.092163,42.889164,37.6926041,169.585831,8.909508000000001e-17,48.5033035,34.68557,0.0621251948,0.0341796279,-0.0169587154
1317,2025-01-14 18:15:00,113.031761,1.19422531,,163.8875,41.88843,37.63629,169.876,8.909508000000001e-17,48.7465324,34.29314,0.06290299,0.0257507712,-0.01691839
1318,2025-01-14 18:30:00,113.318855,0.220430359,,162.542328,40.2499466,37.4871941,169.849777,8.909508000000001e-17,48.59394,34.1178131,0.06397689,0.02278447,-0.016960578
1319,2025-01-14 18:45:00,116.111984,0.000276285631,,165.233521,43.2996941,38.2640953,167.546783,8.909508000000001e-17,47.8664436,34.1450844,0.0656882748,0.01883618,-0.0166235659
1320,2025-01-14 19:00:00,114.300766,-0.000105246414,,163.188171,40.03241,37.54898,170.677979,8.909508000000001e-17,48.0954628,34.53312,0.07049048,0.03399321,-0.0165534578
1321,2025-01-14 19:15:00,112.154411,0.00101191062,,163.0243,40.5870628,37.5551758,169.750153,8.909508000000001e-17,30.0724773,35.1412468,0.06107323,0.0224318542,-0.0171401184
1322,2025-01-14 19:30:00,114.996048,-0.0014286316,,162.236938,43.06095,37.21141,168.605453,8.909508000000001e-17,27.2723045,34.8679,0.05940921,0.03412121,-0.01685125
1323,2025-01-14 19:45:00,114.738541,-0.005662348,,161.6091,43.83636,36.9739075,168.784515,8.909508000000001e-17,20.8773746,34.96247,0.06974698,0.0224657711,-0.0175397936
1324,2025-01-14 20:00:00,141.459534,23.3054447,,161.956268,41.6764565,37.10591,169.08493,8.909508000000001e-17,18.443491,34.9443779,0.06704327,0.0307906251,-0.016872514
1325,2025-01-14 20:15:00,149.79393,22.9777775,,163.228424,41.1568565,37.55229,168.620163,8.909508000000001e-17,17.4044,34.94517,0.06455779,0.0261950046,-0.01690831
1326,2025-01-14 20:30:00,149.92012,14.3041992,,163.974838,41.1587372,37.7043228,169.051376,8.909508000000001e-17,17.2100372,34.8816032,0.06414057,0.0143139763,-0.0169048849
1327,2025-01-14 20:45:00,165.220444,12.1260157,,164.943619,41.8883476,38.06095,168.407516,8.909508000000001e-17,17.0731564,34.79471,0.05930631,0.04343927,-0.0169343632
1328,2025-01-14 21:00:00,165.192291,11.13711,,,40.3232956,37.8896255,168.497162,8.909508000000001e-17,19.0260754,34.8322868,0.06277337,0.0377322361,-0.01685125
1329,2025-01-14 21:15:00,163.6594,32.1039,,162.4033,40.2671738,37.42667,169.128433,8.909508000000001e-17,22.037529,34.59343,0.0595562235,0.03480796,-0.01698679
1330,2025-01-14 21:30:00,164.10672,32.864357,,162.882,43.7759552,37.4473343,168.861313,8.909508000000001e-17,40.08451,34.2683945,0.0711547658,0.0423510261,-0.0169652719
1331,2025-01-14 21:45:00,163.36319,32.80544,,162.865067,44.68745,37.3551826,168.9629,8.909508000000001e-17,42.5560875,34.3119659,0.0655858442,0.03495315,-0.0168566573
1332,2025-01-14 22:00:00,163.919968,33.07206,,163.131454,42.49904,37.6803131,169.043472,8.909508000000001e-17,42.3417435,34.17435,0.06352262,0.0305474065,-0.0169554967
1333,2025-01-14 22:15:00,166.453979,34.80437,,162.7939,40.86114,37.44447,168.97644,8.909508000000001e-17,42.8460236,34.21814,0.06553163,0.03293647,-0.0168869253
1334,2025-01-14 22:30:00,166.72229,35.44288,,163.028336,40.27482,37.0098152,168.334961,8.909508000000001e-17,41.92614,34.1296349,0.07216166,0.0494896732,-0.01689456
1335,2025-01-14 22:45:00,166.482971,40.6204224,,162.820633,39.9703827,37.39773,168.775482,8.909508000000001e-17,41.3042,34.2097549,0.06642265,0.04044745,-0.01688051
1336,2025-01-14 23:00:00,145.656342,27.668129,,162.637955,39.36657,37.58752,176.186371,8.909508000000001e-17,42.111145,35.2835732,0.06535708,0.03883576,-0.016892625
1337,2025-01-14 23:15:00,138.193466,28.0147533,,163.037018,40.4175072,37.6631775,176.427261,8.909508000000001e-17,42.0906219,35.503643,0.0616371,0.0332834348,-0.0170095731
1338,2025-01-14 23:30:00,111.684982,8.560198,,163.4715,44.20521,37.431942,176.287125,8.909508000000001e-17,41.7749329,35.5134163,0.06483657,0.02560727,-0.0169254337
1339,2025-01-14 23:45:00,113.038246,8.129865,,,45.72327,37.53848,176.50354,8.909508000000001e-17,41.1761322,35.37258,0.0638640746,0.0340397768,-0.0182987079
1340,2025-01-15 00:00:00,139.199554,26.50271,,156.323654,37.57164,36.0433578,175.030731,8.909508000000001e-17,40.9181862,35.1396866,0.06293861,0.0266128089,-0.0170821361
1341,2025-01-15 00:15:00,153.032028,27.4104939,,152.593842,33.0004272,35.393898,175.070862,8.909508000000001e-17,31.4577312,36.14963,0.06594616,0.0366575122,-0.0177819878
1342,2025-01-15 00:30:00,161.6916,32.7976646,,151.318115,30.8691444,35.5013733,176.755814,8.909508000000001e-17,21.838047,35.8588181,0.06440543,0.0187798869,-0.0168512464
1343,2025-01-15 00:45:00,163.903473,32.6765251,,151.0527,30.413393,35.3228722,176.8535,8.909508000000001e-17,21.9869328,35.9575653,0.06321036,0.0238142628,-0.0183153749
1344,2025-01-15 01:00:00,163.144547,31.7016621,,151.722488,30.28911,35.564846,175.791153,8.909508000000001e-17,22.8113155,35.8259125,0.06291192,0.0252580531,-0.0179157667
1345,2025-01-15 01:15:00,162.629944,36.5561752,,151.465179,30.8435287,35.3648376,176.4396,8.909508000000001e-17,21.4619732,35.8877144,0.0586743057,0.0261490848,-0.0183179453
1346,2025-01-15 01:30:00,163.769867,34.8045578,,151.2285,34.0839462,35.213028,176.034683,8.909508000000001e-17,22.99568,35.7805557,0.06959206,0.02510692,-0.01831609
1347,2025-01-15 01:45:00,163.149,36.0791855,,151.384811,34.6092072,35.2792931,177.195435,8.909508000000001e-17,21.3778248,35.96694,0.0638178438,0.0271415673,-0.0168741774
1348,2025-01-15 02:00:00,163.108063,32.90205,,151.579834,32.958416,35.0058136,176.6466,8.909508000000001e-17,21.3079166,35.8399925,0.068056725,0.0256102588,-0.0179020818
1349,2025-01-15 02:15:00,162.886383,31.786005,,151.485062,31.2800255,35.4433861,176.065613,8.909508000000001e-17,22.7360382,35.9701767,0.07396804,0.0243815985,-0.0174678843
1350,2025-01-15 02:30:00,163.0567,32.3430023,,151.649826,31.1974564,35.44184,176.762634,8.909508000000001e-17,19.4619064,35.8940048,0.07105776,0.0344554372,-0.0182756055
1351,2025-01-15 02:45:00,163.6176,32.294014,,151.607651,30.2038288,35.28777,176.231812,8.909508000000001e-17,21.9864159,35.758,0.0652106255,0.0235588327,-0.0173346624
1352,2025-01-15 03:00:00,163.1407,32.8934975,,151.787048,29.8193245,35.5247955,176.810532,8.909508000000001e-17,20.2971,35.9512253,0.0664947,0.03589455,-0.0182231274
1353,2025-01-15 03:15:00,162.76799,33.2222633,,151.272781,30.669836,35.3822365,175.698029,8.909508000000001e-17,19.8614979,35.8214951,0.06499218,0.0319172144,-0.0183725227
1354,2025-01-15 03:30:00,163.6564,34.2372551,,151.421448,33.9918861,35.4686,176.205734,8.909508000000001e-17,21.79989,35.83691,0.06500751,0.02953872,-0.0171650331
1355,2025-01-15 03:45:00,162.882919,32.64739,,151.661819,35.05217,35.4692879,175.756866,8.909508000000001e-17,20.0069218,35.74281,0.06242949,0.0377841219,-0.0170201641
1356,2025-01-15 04:00:00,163.597382,32.9284363,,151.321075,32.173233,35.26567,176.835846,8.909508000000001e-17,20.6550713,35.8415833,0.0754890442,0.0359631851,-0.0178765152
1357,2025-01-15 04:15:00,162.416992,32.9533043,,151.755753,31.10828,35.46218,176.039825,8.909508000000001e-17,22.55779,35.9027824,0.07807826,0.0319829,-0.0177465659
1358,2025-01-15 04:30:00,163.242676,34.53176,,151.446365,,35.3903122,176.966629,8.909508000000001e-17,20.722723,36.1382751,0.0754256,0.0254489277,-0.017908331
1359,2025-01-15 04:45:00,163.643661,32.828495,,151.4773,29.4933548,35.9431152,175.901672,8.909508000000001e-17,20.6078472,35.826683,0.06508839,0.0341664664,-0.0183215
1360,2025-01-15 05:00:00,163.440582,34.4556,,151.564209,29.219841,35.58804,176.578476,8.909508000000001e-17,21.2042751,36.2018967,0.072517544,0.03245259,-0.0183193013
1361,2025-01-15 05:15:00,163.843079,32.8171272,,151.433945,30.65793,35.655777,177.373444,8.909508000000001e-17,18.9738121,35.9976273,0.06524135,0.0234708562,-0.0183211453
1362,2025-01-15 05:30:00,163.098969,32.3043938,,151.254639,34.441246,35.3445053,171.954727,8.909508000000001e-17,21.2335911,35.4120979,0.0722653,0.0257512517,-0.0180200543
1363,2025-01-15 05:45:00,164.050659,33.4287376,,151.336853,34.5286255,35.3069954,172.430237,8.909508000000001e-17,20.1637936,35.47868,0.06521522,0.0343504623,-0.0183168445
1364,2025-01-15 06:00:00,163.550827,34.5031624,,151.210312,31.35747,35.1951675,172.523285,8.909508000000001e-17,18.7557545,35.502636,0.07692173,0.0186459459,-0.0169092324
1365,2025-01-15 06:15:00,163.940948,33.95674,,151.415512,29.8588314,35.5156631,172.358551,8.909508000000001e-17,22.1225128,35.3774948,0.06363179,0.0374323241,-0.0178105813
1366,2025-01-15 06:30:00,164.2043,34.3884239,,151.089447,29.5290775,35.274128,171.8539,8.909508000000001e-17,18.2415962,35.3954849,0.06412212,0.0250645075,-0.0183157623
1367,2025-01-15 06:45:00,164.615158,35.4180832,,,28.7949123,35.65009,172.472275,8.909508000000001e-17,19.53743,35.4224777,0.06457262,0.0304004531,-0.01823605
1368,2025-01-15 07:00:00,164.803,35.55354,,151.6016,28.2623425,35.61707,172.757889,8.909508000000001e-17,21.43326,35.195015,0.07241355,0.02725782,-0.01831609
1369,2025-01-15 07:15:00,164.438065,31.7885361,,151.3174,30.39289,35.7296524,171.89798,8.909508000000001e-17,19.7508221,35.6560173,0.07059347,0.03636621,-0.01714567
1370,2025-01-15 07:30:00,163.907318,29.7669125,,151.34729,34.0962639,35.0729179,172.054916,8.909508000000001e-17,22.2344913,35.2446632,0.06980637,0.0526634119,-0.0183232352
1371,2025-01-15 07:45:00,163.60202,28.84845,,151.092743,33.4600029,35.3627739,172.696609,8.909508000000001e-17,23.08272,35.5971451,0.07029972,0.0339922644,-0.0176740438
1372,2025-01-15 08:00:00,164.0327,32.3813667,,151.920517,31.3910046,35.6959419,172.368835,8.909508000000001e-17,23.1354237,35.4079323,0.06539348,0.03213958,-0.01831609
