,Date,Admission_HP_GTA_JFC1,Soutirage_BP_GTA_JFC1,Prod_EE_GTA_JFC1
29266,2025-11-01 22:30:00,165.818466,39.3784523,35.2175674
29267,2025-11-01 22:45:00,165.202545,38.6079254,35.2378464
29268,2025-11-01 23:00:00,166.2592,40.4652138,35.36947
29269,2025-11-01 23:15:00,165.32251,39.5426331,35.2359657
29270,2025-11-01 23:30:00,164.419479,38.7328568,34.97608
29271,2025-11-01 23:45:00,166.406677,39.4506721,35.487278
29272,2025-11-02 00:00:00,166.724838,40.128933,35.4594841
29273,2025-11-02 00:15:00,162.741714,37.3464928,34.8809738
29274,2025-11-02 00:30:00,165.845016,38.4321022,35.30385
29275,2025-11-02 00:45:00,164.66124,37.4068,34.7687836
29276,2025-11-02 01:00:00,164.720673,37.02612,35.1751747
29277,2025-11-02 01:15:00,163.190247,37.2937279,34.9345322
29278,2025-11-02 01:30:00,163.2967,36.8019371,34.8860779
29279,2025-11-02 01:45:00,165.157471,38.2028923,35.33262
29280,2025-11-02 02:00:00,164.805023,37.5442467,35.20994
29281,2025-11-02 02:15:00,165.36261,38.0554581,35.12365
29282,2025-11-02 02:30:00,167.39711,39.9253159,35.48299
29283,2025-11-02 02:45:00,168.483459,40.6063347,35.75435
29284,2025-11-02 03:00:00,170.561234,41.8065376,36.2285156
29285,2025-11-02 03:15:00,174.003632,44.00424,36.7151642
29286,2025-11-02 03:30:00,176.8522,44.65679,37.455162
29287,2025-11-02 03:45:00,178.357666,46.63456,37.47758
29288,2025-11-02 04:00:00,181.3486,47.9154167,37.976387
29289,2025-11-02 04:15:00,180.576431,44.5129356,37.82716
29290,2025-11-02 04:30:00,180.766785,32.6291,38.18328
29291,2025-11-02 04:45:00,181.123871,38.0435867,37.9706573
29292,2025-11-02 05:00:00,180.154648,35.0268478,38.0437241
29293,2025-11-02 05:15:00,180.860931,37.7332726,37.8921
29294,2025-11-02 05:30:00,181.625275,35.50724,38.21053
29295,2025-11-02 05:45:00,180.612869,37.1860657,38.0160828
29296,2025-11-02 06:00:00,177.541687,45.66986,37.1427155
29297,2025-11-02 06:15:00,181.0317,37.1304245,38.0731735
29298,2025-11-02 06:30:00,180.82016,42.8883324,38.0600624
29299,2025-11-02 06:45:00,181.2807,46.95701,37.661747
29300,2025-11-02 07:00:00,180.650589,43.22622,37.96294
29301,2025-11-02 07:15:00,180.994431,43.8949471,37.7683525
29302,2025-11-02 07:30:00,180.5927,42.6341629,37.8974953
29303,2025-11-02 07:45:00,181.084045,44.1299667,37.984787
29304,2025-11-02 08:00:00,180.806976,44.67087,37.9812622
29305,2025-11-02 08:15:00,180.965256,42.4791222,38.1841469
29306,2025-11-02 08:30:00,181.185791,44.52451,37.8760033
29307,2025-11-02 08:45:00,180.541122,42.5054932,37.9195938
29308,2025-11-02 09:00:00,181.118774,45.8206177,37.7524
29309,2025-11-02 09:15:00,181.112137,48.11262,37.66837
29310,2025-11-02 09:30:00,179.078186,47.47529,37.2756042
29311,2025-11-02 09:45:00,179.069748,46.72873,37.44572
29312,2025-11-02 10:00:00,180.042908,48.018177,37.3895454
29313,2025-11-02 10:15:00,179.251328,47.24575,37.4791
29314,2025-11-02 10:30:00,179.61525,47.5814323,37.4398232
29315,2025-11-02 10:45:00,179.118729,47.82274,37.5212326
29316,2025-11-02 11:00:00,180.6659,48.8985,37.75782
29317,2025-11-02 11:15:00,179.532684,48.38355,37.66981
29318,2025-11-02 11:30:00,177.955978,47.66284,37.4728928
29319,2025-11-02 11:45:00,178.945679,47.95965,37.5462
29320,2025-11-02 12:00:00,180.2007,49.1048126,37.639904
29321,2025-11-02 12:15:00,180.845215,48.8880043,37.99248
29322,2025-11-02 12:30:00,181.483139,49.2972374,37.9679565
29323,2025-11-02 12:45:00,181.147,49.9933243,37.7595863
29324,2025-11-02 13:00:00,181.382935,50.73238,37.96985
29325,2025-11-02 13:15:00,181.0463,49.7410851,37.5416946
29326,2025-11-02 13:30:00,180.7246,49.62027,37.4567032
29327,2025-11-02 13:45:00,179.24115,49.0119324,37.5183029
29328,2025-11-02 14:00:00,180.42099,49.4490433,37.7300072
29329,2025-11-02 14:15:00,179.68248,49.5734062,37.61241
29330,2025-11-02 14:30:00,180.300186,48.87609,37.7287865
29331,2025-11-02 14:45:00,177.918,47.6123352,37.3863068
29332,2025-11-02 15:00:00,162.8238,38.88935,34.73182
29333,2025-11-02 15:15:00,164.635,40.16156,34.97811
29334,2025-11-02 15:30:00,169.88588,43.6191254,35.74708
29335,2025-11-02 15:45:00,169.343887,43.35389,35.6605148
29336,2025-11-02 16:00:00,170.517242,43.1500664,35.96634
29337,2025-11-02 16:15:00,164.781128,39.7988,34.7800941
29338,2025-11-02 16:30:00,156.1782,34.5822144,33.5648727
29339,2025-11-02 16:45:00,161.146439,37.8076668,34.3004646
29340,2025-11-02 17:00:00,159.294235,37.50269,33.8301125
29341,2025-11-02 17:15:00,158.61499,36.1832352,33.84137
29342,2025-11-02 17:30:00,159.987656,36.841507,34.04329
29343,2025-11-02 17:45:00,159.696,36.8385773,34.0795174
29344,2025-11-02 18:00:00,156.860031,35.150486,33.78471
29345,2025-11-02 18:15:00,155.507065,34.3688,33.4748154
29346,2025-11-02 18:30:00,155.987823,33.99068,33.3073158
29347,2025-11-02 18:45:00,157.769547,35.5732956,33.8234177
29348,2025-11-02 19:00:00,157.067062,34.626255,33.7556458
29349,2025-11-02 19:15:00,158.955215,35.9744072,33.9819946
29350,2025-11-02 19:30:00,160.404938,36.5700073,34.1768837
29351,2025-11-02 19:45:00,159.817657,36.5409431,34.0865059
29352,2025-11-02 20:00:00,160.31662,37.1160278,34.2511139
29353,2025-11-02 20:15:00,158.574463,35.48465,33.9426346
29354,2025-11-02 20:30:00,159.484558,36.62912,34.0672646
29355,2025-11-02 20:45:00,156.723785,34.0514755,33.7204437
29356,2025-11-02 21:00:00,158.69725,36.0828476,33.9533272
29357,2025-11-02 21:15:00,159.4458,36.25935,34.1764069
29358,2025-11-02 21:30:00,158.777679,35.7525,33.9560623
29359,2025-11-02 21:45:00,157.597855,34.83725,33.7745247
29360,2025-11-02 22:00:00,157.891159,35.135376,33.9547768
29361,2025-11-02 22:15:00,158.910843,35.48228,34.0055733
29362,2025-11-02 22:30:00,158.886139,35.65016,33.9489021
29363,2025-11-02 22:45:00,157.810516,35.5004044,34.06837
29364,2025-11-02 23:00:00,158.6818,35.79556,34.10234
29365,2025-11-02 23:15:00,158.539108,35.8275566,33.83432
29366,2025-11-02 23:30:00,157.071,34.4775352,33.9297523
29367,2025-11-02 23:45:00,158.333786,35.2936745,33.89123
29368,2025-11-03 00:00:00,157.896484,34.76968,33.81653
29369,2025-11-03 00:15:00,158.431686,35.3177719,33.96188
29370,2025-11-03 00:30:00,158.350433,35.5768967,34.07903
29371,2025-11-03 00:45:00,158.192719,35.190506,34.0161247
29372,2025-11-03 01:00:00,157.565933,34.9665,34.01029
29373,2025-11-03 01:15:00,157.408737,34.6041336,33.97643
29374,2025-11-03 01:30:00,159.047913,35.38143,34.2098541
29375,2025-11-03 01:45:00,159.917389,36.00228,34.3834648
29376,2025-11-03 02:00:00,159.035156,36.211338,34.22951
29377,2025-11-03 02:15:00,158.854309,35.672802,34.20846
29378,2025-11-03 02:30:00,160.038147,36.1533279,34.2312927
29379,2025-11-03 02:45:00,160.07074,35.2194481,34.4294052
29380,2025-11-03 03:00:00,159.765823,35.64551,34.43172
29381,2025-11-03 03:15:00,159.905,35.833744,34.2331276
29382,2025-11-03 03:30:00,159.029388,35.5012856,34.03096
29383,2025-11-03 03:45:00,158.046646,34.1858826,33.8789635
29384,2025-11-03 04:00:00,158.497574,34.207283,34.2212753
29385,2025-11-03 04:15:00,159.188858,34.79558,34.43705
29386,2025-11-03 04:30:00,159.024429,33.9807625,34.10651
29387,2025-11-03 04:45:00,158.410782,33.5803,33.984108
29388,2025-11-03 05:00:00,159.823074,34.5945168,34.1926575
29389,2025-11-03 05:15:00,158.086945,33.992672,33.98085
29390,2025-11-03 05:30:00,158.233109,34.43871,33.99233
29391,2025-11-03 05:45:00,157.793915,34.6114273,33.77112
29392,2025-11-03 06:00:00,157.736328,34.9045448,33.81518
29393,2025-11-03 06:15:00,156.869049,33.9919853,33.7015228
29394,2025-11-03 06:30:00,156.7092,33.52184,33.53295
29395,2025-11-03 06:45:00,156.171173,33.33927,33.6027069
29396,2025-11-03 07:00:00,161.2284,35.8238068,34.3091278
29397,2025-11-03 07:15:00,161.731918,36.6605453,34.3883
29398,2025-11-03 07:30:00,159.539124,34.76014,34.2262039
29399,2025-11-03 07:45:00,153.271179,30.7440262,33.2039566
29400,2025-11-03 08:00:00,164.918213,38.0299873,34.9469872
29401,2025-11-03 08:15:00,167.3192,39.9620819,35.7327728
29402,2025-11-03 08:30:00,163.120422,37.2546425,34.75768
29403,2025-11-03 08:45:00,162.871262,36.24362,34.6209373
29404,2025-11-03 09:00:00,169.168365,40.8765831,35.7419739
29405,2025-11-03 09:15:00,165.60054,37.3179054,35.2840271
29406,2025-11-03 09:30:00,165.628784,39.2974052,35.338398
29407,2025-11-03 09:45:00,169.7603,41.35648,35.7559738
29408,2025-11-03 10:00:00,169.871185,41.99767,35.7821159
29409,2025-11-03 10:15:00,170.937027,43.02481,36.1391144
29410,2025-11-03 10:30:00,175.1505,44.9005852,36.8226662
29411,2025-11-03 10:45:00,176.240692,45.7623,36.9572678
29412,2025-11-03 11:00:00,177.949432,46.36919,37.263916
29413,2025-11-03 11:15:00,180.361053,47.5950165,37.7202263
29414,2025-11-03 11:30:00,179.717987,47.5489578,37.63259
29415,2025-11-03 11:45:00,179.778763,47.9538231,37.4765167
29416,2025-11-03 12:00:00,180.656311,46.9724045,37.5073547
29417,2025-11-03 12:15:00,181.2986,48.2267036,37.7133827
29418,2025-11-03 12:30:00,180.948654,48.3380661,37.8906937
29419,2025-11-03 12:45:00,181.222961,47.1515732,38.4322166
29420,2025-11-03 13:00:00,180.964325,45.38706,38.50543
29421,2025-11-03 13:15:00,181.010712,43.49194,38.9115028
29422,2025-11-03 13:30:00,181.378036,42.430748,38.892128
29423,2025-11-03 13:45:00,181.181519,43.226757,38.4886
29424,2025-11-03 14:00:00,181.3593,43.8050423,38.7158356
29425,2025-11-03 14:15:00,181.40593,45.3049736,38.6095467
29426,2025-11-03 14:30:00,180.721909,43.4079552,38.4954071
29427,2025-11-03 14:45:00,180.7479,44.3302574,38.4667931
29428,2025-11-03 15:00:00,180.648392,42.4045639,38.38181
29429,2025-11-03 15:15:00,180.882141,44.9413033,38.4890175
29430,2025-11-03 15:30:00,181.198532,45.269043,38.49543
29431,2025-11-03 15:45:00,180.9439,47.38667,38.4726372
29432,2025-11-03 16:00:00,178.202744,45.7985229,37.7631645
29433,2025-11-03 16:15:00,178.025223,46.89596,37.8569336
29434,2025-11-03 16:30:00,180.563,47.9726944,38.2478943
29435,2025-11-03 16:45:00,181.541458,49.3378258,38.4350281
29436,2025-11-03 17:00:00,181.1327,48.14574,38.42303
29437,2025-11-03 17:15:00,180.764359,48.882534,38.264286
29438,2025-11-03 17:30:00,180.182861,48.39955,38.0834122
29439,2025-11-03 17:45:00,180.391937,47.9382553,38.2583046
29440,2025-11-03 18:00:00,180.598923,47.6362648,38.2708168
29441,2025-11-03 18:15:00,179.019485,47.64767,38.1162834
29442,2025-11-03 18:30:00,179.053223,47.3324432,38.1580849
29443,2025-11-03 18:45:00,166.514511,39.8627243,35.67482
29444,2025-11-03 19:00:00,171.263,43.03954,36.9571533
29445,2025-11-03 19:15:00,171.0532,42.8749275,36.6288338
29446,2025-11-03 19:30:00,172.219284,43.5952377,36.99175
29447,2025-11-03 19:45:00,173.539978,44.6710548,37.0133934
29448,2025-11-03 20:00:00,174.246216,44.4676361,37.3752
29449,2025-11-03 20:15:00,172.212723,43.7836723,36.9755859
29450,2025-11-03 20:30:00,177.942108,46.7719345,37.8054771
29451,2025-11-03 20:45:00,176.750168,46.6303825,37.73053
29452,2025-11-03 21:00:00,177.151154,46.5598526,37.8004951
29453,2025-11-03 21:15:00,177.041626,46.5174866,37.726265
29454,2025-11-03 21:30:00,175.909821,45.9670525,37.65197
29455,2025-11-03 21:45:00,176.999512,46.2557831,37.9220772
29456,2025-11-03 22:00:00,177.587952,46.4170456,37.66548
29457,2025-11-03 22:15:00,178.503052,47.0494576,38.0461731
29458,2025-11-03 22:30:00,178.87619,47.5338974,38.2100334
29459,2025-11-03 22:45:00,178.07518,46.42512,38.029377
29460,2025-11-03 23:00:00,177.753021,46.48762,37.9853363
29461,2025-11-03 23:15:00,177.430008,46.270607,37.6921425
29462,2025-11-03 23:30:00,177.851242,46.0082245,37.5548973
29463,2025-11-03 23:45:00,177.4353,46.2642441,37.94252
29464,2025-11-04 00:00:00,177.2135,46.3539238,37.6363449
29465,2025-11-04 00:15:00,174.648941,44.6640358,37.39845
29466,2025-11-04 00:30:00,174.277817,44.6305,37.35972
29467,2025-11-04 00:45:00,173.440659,44.2239,37.2379646
29468,2025-11-04 01:00:00,171.250336,42.57412,36.9678154
29469,2025-11-04 01:15:00,171.36412,42.4680138,36.9965019
29470,2025-11-04 01:30:00,173.332336,43.4595032,36.8983345
29471,2025-11-04 01:45:00,172.185776,42.717556,37.16861
29472,2025-11-04 02:00:00,173.190735,43.34886,37.12423
29473,2025-11-04 02:15:00,171.974487,43.1706734,37.1217155
29474,2025-11-04 02:30:00,171.603821,42.72948,36.846283
29475,2025-11-04 02:45:00,171.644638,42.6632919,37.02147
29476,2025-11-04 03:00:00,170.847977,42.4104538,36.9807
29477,2025-11-04 03:15:00,155.863876,32.881012,33.9727669
29478,2025-11-04 03:30:00,158.2477,34.3937569,34.494278
29479,2025-11-04 03:45:00,155.448471,32.480648,34.30127
29480,2025-11-04 04:00:00,152.067719,30.3693542,33.64075
29481,2025-11-04 04:15:00,159.215424,34.870697,34.7740173
29482,2025-11-04 04:30:00,158.582352,34.96069,34.5182381
29483,2025-11-04 04:45:00,158.5942,34.5298,34.6983948
29484,2025-11-04 05:00:00,157.981674,34.8351631,34.20249
29485,2025-11-04 05:15:00,158.540634,34.55354,34.75925
29486,2025-11-04 05:30:00,149.104645,28.3380756,32.9616737
29487,2025-11-04 05:45:00,149.041809,27.8322716,32.9857941
29488,2025-11-04 06:00:00,145.008759,25.0805855,32.386322
29489,2025-11-04 06:15:00,147.476715,27.3204765,32.67423
29490,2025-11-04 06:30:00,149.212479,27.3602753,33.129818
29491,2025-11-04 06:45:00,146.269348,26.4232044,32.7287025
29492,2025-11-04 07:00:00,146.6366,25.7815762,32.4972
29493,2025-11-04 07:15:00,143.609711,24.6750259,32.192337
29494,2025-11-04 07:30:00,143.889313,24.8407536,32.23986
29495,2025-11-04 07:45:00,149.365509,27.398077,33.1894073
29496,2025-11-04 08:00:00,147.6882,27.70202,33.0024452
29497,2025-11-04 08:15:00,143.6929,24.6631317,32.02908
29498,2025-11-04 08:30:00,150.430145,28.5421867,33.41933
29499,2025-11-04 08:45:00,147.940262,28.0426674,32.80593
29500,2025-11-04 09:00:00,149.223938,27.659256,33.1965981
29501,2025-11-04 09:15:00,152.636475,30.5900726,33.7292023
29502,2025-11-04 09:30:00,152.4201,30.3683968,33.7242966
29503,2025-11-04 09:45:00,154.135468,31.2245655,33.7819252
29504,2025-11-04 10:00:00,150.158676,28.8646812,33.0981369
29505,2025-11-04 10:15:00,152.853409,31.3137627,33.71202
29506,2025-11-04 10:30:00,157.593674,34.29577,34.5056572
29507,2025-11-04 10:45:00,157.1548,34.0664864,34.29608
29508,2025-11-04 11:00:00,162.571548,36.73813,35.371315
29509,2025-11-04 11:15:00,162.257156,37.2028351,35.40439
29510,2025-11-04 11:30:00,159.474838,35.74433,34.9545975
29511,2025-11-04 11:45:00,163.917236,39.184967,35.7731438
29512,2025-11-04 12:00:00,165.998978,39.4143524,35.7700958
29513,2025-11-04 12:15:00,167.89003,40.7787933,36.3900375
29514,2025-11-04 12:30:00,167.230362,41.0152245,36.28366
29515,2025-11-04 12:45:00,168.602875,41.9549065,36.6969337
29516,2025-11-04 13:00:00,180.392471,41.8676872,39.13187
29517,2025-11-04 13:15:00,180.438217,49.5430336,38.736187
29518,2025-11-04 13:30:00,159.285583,35.26216,34.9249268
29519,2025-11-04 13:45:00,169.4431,42.32793,36.7541847
29520,2025-11-04 14:00:00,179.418991,48.558754,38.1180077
29521,2025-11-04 14:15:00,180.488708,46.37802,38.78198
29522,2025-11-04 14:30:00,180.26918,43.85345,38.71536
29523,2025-11-04 14:45:00,180.46492,45.3920364,38.7614
29524,2025-11-04 15:00:00,180.983292,46.34528,38.75159
29525,2025-11-04 15:15:00,180.872177,45.6208,38.9422951
29526,2025-11-04 15:30:00,180.928329,44.7555656,38.79373
29527,2025-11-04 15:45:00,180.73526,43.9013062,38.9862137
29528,2025-11-04 16:00:00,181.267487,47.08209,38.75755
29529,2025-11-04 16:15:00,180.658218,46.74134,38.9838066
29530,2025-11-04 16:30:00,181.082367,47.5383339,38.75907
29531,2025-11-04 16:45:00,180.6271,45.7768631,38.58058
29532,2025-11-04 17:00:00,180.889633,46.6789055,38.7588654
29533,2025-11-04 17:15:00,180.867432,48.83334,38.6295128
29534,2025-11-04 17:30:00,180.230011,47.6936951,38.7432365
29535,2025-11-04 17:45:00,180.968781,49.48154,38.7336731
29536,2025-11-04 18:00:00,180.720566,49.69396,38.6866264
29537,2025-11-04 18:15:00,180.438828,47.6871643,38.6274757
29538,2025-11-04 18:30:00,179.4033,48.233078,38.3820763
29539,2025-11-04 18:45:00,172.10524,45.08435,37.251606
29540,2025-11-04 19:00:00,176.452057,46.69742,38.02821
29541,2025-11-04 19:15:00,174.563126,46.43615,37.5878258
29542,2025-11-04 19:30:00,174.4062,45.90177,37.4476433
29543,2025-11-04 19:45:00,176.688858,46.63821,38.1344872
29544,2025-11-04 20:00:00,177.823471,47.1802521,38.1257629
29545,2025-11-04 20:15:00,176.054565,46.2214775,37.8199158
29546,2025-11-04 20:30:00,176.4354,46.5685425,37.9790268
29547,2025-11-04 20:45:00,176.667252,45.9801865,37.9757729
29548,2025-11-04 21:00:00,174.895523,45.0412,37.7154045
29549,2025-11-04 21:15:00,176.998718,46.15083,37.9538651
29550,2025-11-04 21:30:00,175.579,45.5380058,37.8298569
29551,2025-11-04 21:45:00,175.291138,44.8835449,37.5748634
29552,2025-11-04 22:00:00,176.568069,45.7506866,38.1142159
29553,2025-11-04 22:15:00,175.618744,45.17853,37.6180038
29554,2025-11-04 22:30:00,173.497162,44.06411,37.478157
29555,2025-11-04 22:45:00,172.750122,43.6118736,37.31882
29556,2025-11-04 23:00:00,177.15654,46.35821,38.24636
29557,2025-11-04 23:15:00,177.128571,46.5346947,38.1726456
29558,2025-11-04 23:30:00,176.922272,46.309948,38.1959534
29559,2025-11-04 23:45:00,177.424,46.6154976,38.0304
29560,2025-11-05 00:00:00,176.39035,45.4310646,37.8155937
29561,2025-11-05 00:15:00,175.6754,45.3946724,37.82175
29562,2025-11-05 00:30:00,175.846878,45.5868835,37.762558
29563,2025-11-05 00:45:00,174.129639,44.7679634,37.7331123
29564,2025-11-05 01:00:00,171.564728,41.9142532,37.310318
29565,2025-11-05 01:15:00,175.021133,44.40444,37.86885
29566,2025-11-05 01:30:00,173.065948,43.2644463,37.45723
29567,2025-11-05 01:45:00,173.360825,43.48544,37.4642563
29568,2025-11-05 02:00:00,173.078156,43.2462769,37.1972542
29569,2025-11-05 02:15:00,171.91423,42.69228,37.3395729
29570,2025-11-05 02:30:00,173.145157,43.8660622,37.5346146
29571,2025-11-05 02:45:00,173.026337,43.7734566,37.47898
29572,2025-11-05 03:00:00,175.803391,45.13156,38.1331863
29573,2025-11-05 03:15:00,176.362076,44.921505,38.20054
29574,2025-11-05 03:30:00,173.95993,43.6105423,37.84866
29575,2025-11-05 03:45:00,175.803253,44.73987,37.9652939
29576,2025-11-05 04:00:00,175.680481,44.67958,37.94641
29577,2025-11-05 04:15:00,174.985031,44.28892,37.9073334
29578,2025-11-05 04:30:00,172.798782,42.8903427,37.36357
29579,2025-11-05 04:45:00,175.159882,44.6186562,37.85746
29580,2025-11-05 05:00:00,177.525787,45.5933723,38.1605949
29581,2025-11-05 05:15:00,173.121948,43.13307,37.5221634
29582,2025-11-05 05:30:00,174.22995,44.0273552,37.72686
29583,2025-11-05 05:45:00,171.256775,42.3766975,36.72948
29584,2025-11-05 06:00:00,172.372787,43.1014442,37.2448845
29585,2025-11-05 06:15:00,172.459473,42.7103653,37.3872757
29586,2025-11-05 06:30:00,172.774612,43.2097435,37.46595
29587,2025-11-05 06:45:00,172.701767,43.5637856,37.5899467
29588,2025-11-05 07:00:00,176.304825,45.9312973,38.0303879
29589,2025-11-05 07:15:00,176.121719,46.8645477,37.90352
29590,2025-11-05 07:30:00,172.629623,43.06934,37.26791
29591,2025-11-05 07:45:00,177.3968,46.30215,38.17405
29592,2025-11-05 08:00:00,174.154175,42.5014763,37.76022
29593,2025-11-05 08:15:00,176.086746,44.92787,37.8114433
29594,2025-11-05 08:30:00,175.942734,44.52918,38.08498
29595,2025-11-05 08:45:00,172.952148,42.9230537,37.17511
29596,2025-11-05 09:00:00,175.6803,44.2633362,37.9651642
29597,2025-11-05 09:15:00,171.5181,41.90937,37.3093719
29598,2025-11-05 09:30:00,150.744324,29.7633667,33.8186378
29599,2025-11-05 09:45:00,134.100433,17.4004574,30.5866966
29600,2025-11-05 10:00:00,160.221878,36.6589,34.85584
29601,2025-11-05 10:15:00,153.9895,31.5317345,33.9573936
29602,2025-11-05 10:30:00,154.904572,31.3451843,34.52176
29603,2025-11-05 10:45:00,157.933121,34.60752,34.4452248
29604,2025-11-05 11:00:00,155.895142,32.83483,34.339222
29605,2025-11-05 11:15:00,163.893951,40.3526764,35.53529
29606,2025-11-05 11:30:00,159.390518,34.0813065,35.0043068
29607,2025-11-05 11:45:00,139.089783,21.9005432,31.4716225
29608,2025-11-05 12:00:00,141.797165,24.4468231,31.8590412
29609,2025-11-05 12:15:00,143.753357,24.7814159,32.5967751
29610,2025-11-05 12:30:00,158.013733,34.4473763,34.8546333
29611,2025-11-05 12:45:00,176.343384,46.2576828,37.9714737
29612,2025-11-05 13:00:00,174.361191,43.5412445,37.7019653
29613,2025-11-05 13:15:00,173.802582,43.567482,37.3090363
29614,2025-11-05 13:30:00,173.410034,43.67559,37.5858955
29615,2025-11-05 13:45:00,171.806381,42.4225464,37.36467
29616,2025-11-05 14:00:00,172.1245,43.08453,37.00002
29617,2025-11-05 14:15:00,171.906479,43.0402756,36.9800873
29618,2025-11-05 14:30:00,170.941849,42.0522881,37.2317123
29619,2025-11-05 14:45:00,169.629272,41.4977264,36.8547554
29620,2025-11-05 15:00:00,152.538086,31.8620377,33.8942375
29621,2025-11-05 15:15:00,146.735931,26.2951355,32.7926674
29622,2025-11-05 15:30:00,148.2218,26.9803963,33.0593262
29623,2025-11-05 15:45:00,171.021683,42.38267,36.83281
29624,2025-11-05 16:00:00,168.43689,40.709034,35.9913368
29625,2025-11-05 16:15:00,166.64473,37.9736061,35.77978
29626,2025-11-05 16:30:00,166.175323,38.5776024,35.65523
29627,2025-11-05 16:45:00,165.747253,39.16886,35.73999
29628,2025-11-05 17:00:00,166.842148,39.0475,35.949028
29629,2025-11-05 17:15:00,164.556427,38.342926,35.6476059
29630,2025-11-05 17:30:00,168.519958,40.3462372,36.2345467
29631,2025-11-05 17:45:00,164.082489,37.68844,35.71387
29632,2025-11-05 18:00:00,164.459518,37.629425,35.6565781
29633,2025-11-05 18:15:00,157.7297,34.018116,34.2832069
29634,2025-11-05 18:30:00,154.850388,31.9318714,33.93396
29635,2025-11-05 18:45:00,153.587875,31.2384377,33.61807
29636,2025-11-05 19:00:00,157.093048,34.3275375,34.01741
29637,2025-11-05 19:15:00,158.620331,35.7130432,34.6638222
29638,2025-11-05 19:30:00,155.077438,32.3311,33.7788353
29639,2025-11-05 19:45:00,156.00441,33.3518372,34.07599
29640,2025-11-05 20:00:00,156.74054,34.1574478,34.12465
29641,2025-11-05 20:15:00,157.657364,35.3831139,34.232048
29642,2025-11-05 20:30:00,158.902527,37.1106,34.3653946
29643,2025-11-05 20:45:00,156.0991,34.3332558,33.9306831
29644,2025-11-05 21:00:00,153.65834,32.3423347,33.4763222
29645,2025-11-05 21:15:00,154.725464,33.2183723,33.7815971
29646,2025-11-05 21:30:00,155.750809,34.3465576,33.71466
29647,2025-11-05 21:45:00,169.104,42.0030251,36.10764
29648,2025-11-05 22:00:00,166.270767,39.76507,35.680294
29649,2025-11-05 22:15:00,162.7718,38.6852951,35.0364761
29650,2025-11-05 22:30:00,163.397476,39.10098,35.0965767
29651,2025-11-05 22:45:00,163.464127,38.5729256,35.3098869
29652,2025-11-05 23:00:00,166.478226,40.2305,35.8670845
29653,2025-11-05 23:15:00,167.067688,41.716835,35.8202
29654,2025-11-05 23:30:00,164.386154,39.0877533,35.4445229
29655,2025-11-05 23:45:00,164.142,39.5932579,35.25228
29656,2025-11-06 00:00:00,165.240036,39.813385,35.56347
29657,2025-11-06 00:15:00,165.245422,40.5426254,35.4668159
29658,2025-11-06 00:30:00,160.928848,37.5014534,34.6677246
29659,2025-11-06 00:45:00,164.250931,39.7024155,35.3639336
29660,2025-11-06 01:00:00,156.86821,35.64972,33.9628944
29661,2025-11-06 01:15:00,154.943741,33.74195,33.806797
29662,2025-11-06 01:30:00,159.476242,36.7548256,34.22343
29663,2025-11-06 01:45:00,157.46608,36.1503258,34.1240273
29664,2025-11-06 02:00:00,155.51004,33.7733955,33.9753227
29665,2025-11-06 02:15:00,155.6895,33.26255,33.9005928
29666,2025-11-06 02:30:00,160.434921,37.40294,34.6227
29667,2025-11-06 02:45:00,163.114075,38.84129,35.2160568
29668,2025-11-06 03:00:00,159.320709,36.986805,34.33335
29669,2025-11-06 03:15:00,159.534271,36.443718,34.3752632
29670,2025-11-06 03:30:00,155.773514,33.68014,33.8518066
29671,2025-11-06 03:45:00,157.1007,35.62905,33.8136826
29672,2025-11-06 04:00:00,159.865173,36.6272,34.61902
29673,2025-11-06 04:15:00,162.795715,39.18534,34.51916
29674,2025-11-06 04:30:00,157.843689,34.9389725,34.1691856
29675,2025-11-06 04:45:00,159.98912,37.25005,34.73556
29676,2025-11-06 05:00:00,159.9205,36.2303772,34.647686
29677,2025-11-06 05:15:00,160.390472,36.20096,34.6124344
29678,2025-11-06 05:30:00,160.021454,36.817894,34.6052322
29679,2025-11-06 05:45:00,161.689178,37.0570679,34.9637566
29680,2025-11-06 06:00:00,158.805252,35.10282,34.5376053
29681,2025-11-06 06:15:00,159.595535,36.08462,34.52102
29682,2025-11-06 06:30:00,160.4134,35.7537766,34.51209
29683,2025-11-06 06:45:00,159.573914,35.88312,34.3626137
29684,2025-11-06 07:00:00,161.404144,36.87661,34.9164848
29685,2025-11-06 07:15:00,159.967026,36.2162,34.5485077
29686,2025-11-06 07:30:00,162.2885,37.1674843,34.930542
29687,2025-11-06 07:45:00,162.745163,36.5971069,35.13644
29688,2025-11-06 08:00:00,162.544525,36.72305,35.0372658
29689,2025-11-06 08:15:00,163.792145,37.9244843,35.0542259
29690,2025-11-06 08:30:00,164.62854,38.9551163,35.4456177
29691,2025-11-06 08:45:00,164.175049,37.7064438,35.0759735
29692,2025-11-06 09:00:00,163.568237,37.483757,35.0645752
29693,2025-11-06 09:15:00,165.03064,38.7946243,35.42708
29694,2025-11-06 09:30:00,163.892273,38.1096458,35.1638374
29695,2025-11-06 09:45:00,164.155289,38.9964256,35.12835
29696,2025-11-06 10:00:00,164.236526,38.0043259,35.20789
29697,2025-11-06 10:15:00,164.022324,38.355175,35.20127
29698,2025-11-06 10:30:00,162.486,37.22794,34.98603
29699,2025-11-06 10:45:00,162.428772,37.33028,34.97984
